distMean,outcome,pred,is_oddball
210.6674420216995,226.0,152.49785934568018,0.0
199.1897440088926,199.0,227.50769964658193,0.0
196.1092243178897,185.0,212.05816695171964,0.0
193.0808974130161,347.0,197.45574667987515,1.0
189.29144203013155,170.0,186.91915702263597,0.0
191.94152473554183,222.0,177.06382828249252,0.0
193.5987223470834,213.0,197.12542994680177,0.0
204.42438708463183,268.0,205.3286399449187,1.0
215.286683826348,213.0,220.1089534660804,0.0
215.03633571590944,202.0,215.7196981587516,0.0
208.3598234062964,217.0,206.67399954845368,0.0
209.73382702768703,161.0,210.94871586914556,0.0
211.7446544247236,301.0,193.3583717640082,1.0
206.43248283656223,209.0,183.6762177264854,0.0
201.04684057742583,186.0,204.89264194555258,0.0
190.9679376906932,156.0,191.0441662998501,0.0
179.7219992819919,46.0,174.693894398128,1.0
166.00650676994664,146.0,176.66729867262268,0.0
169.3994431861899,168.0,155.70256795349036,0.0
186.2227307525216,194.0,161.18073612797076,0.0
186.5843774889736,154.0,174.57163321702754,1.0
182.75363286469823,172.0,161.13468602985174,0.0
181.8002675777049,173.0,165.28704593992526,0.0
193.73151863154536,211.0,166.97116176691407,0.0
190.04093871167177,28.0,185.48229556409404,1.0
189.1960692860795,185.0,184.9033793064484,0.0
190.8761603129441,202.0,186.6246303701071,0.0
175.3041607162848,194.0,192.36562905531653,0.0
193.71785076080573,189.0,191.23715995231348,0.0
210.64632777609032,184.0,188.3962027100289,0.0
209.70943658546383,209.0,184.96431701503212,0.0
219.5097436978764,344.0,192.72109392763215,1.0
205.2936313914701,227.0,191.26894179105776,0.0
209.9045282547734,199.0,209.55856668311137,0.0
208.9912459257177,196.0,203.1440294523154,0.0
217.00600813682428,307.0,196.95111602601693,1.0
220.70845085090605,234.0,194.98711961534045,0.0
236.48095995951385,224.0,220.3725597145729,0.0
238.87535953142984,259.0,223.5643342494255,0.0
218.2258274872131,247.0,235.9618869042531,0.0
211.49265234073897,57.0,241.45569004308834,1.0
216.72750997434065,242.0,241.13182012594703,0.0
227.91551549350643,214.0,242.14198385381854,0.0
229.0517847919957,230.0,227.73882624722313,0.0
247.5858556565312,251.0,228.70643083110278,1.0
251.45535968921268,262.0,238.08945949871406,0.0
256.57918366813806,222.0,245.97926802917863,0.0
242.78279336462,206.0,232.14558203944895,0.0
244.82626516253168,232.0,217.48870901604639,0.0
259.2381409475165,190.0,222.81468031701763,1.0
258.78033606591,234.0,209.33595882018955,0.0
246.27476832586228,263.0,214.7424360945212,0.0
247.2929740390618,254.0,233.3464820199006,0.0
268.3691374834421,265.0,242.86123746917121,0.0
275.84111903620794,294.0,251.5169445034569,0.0
272.951163539612,292.0,263.0058890063541,0.0
260.1136604694008,285.0,272.68802233492397,0.0
269.1757559939529,282.0,276.70630704586483,0.0
274.74341269091644,295.0,275.89927347001395,0.0
281.7627208230051,293.0,280.02153128686587,0.0
162.41355599906328,171.0,282.17265156870235,0.0
163.1594831344012,151.0,285.04821796494804,0.0
164.09312976192143,272.0,182.12585229770684,1.0
169.83723080877064,145.0,255.62864501143432,0.0
165.68009671507824,168.0,188.82238363778637,0.0
155.4911799301284,160.0,164.58826307761495,0.0
167.79968513046228,182.0,160.9002537213055,0.0
166.1891020780939,179.0,168.4922166405735,0.0
170.53422325764092,227.0,171.74694178362478,0.0
164.54967065779962,173.0,189.77066382983725,0.0
169.6192316998524,171.0,178.51269620480733,0.0
166.48279375908254,94.0,171.27516493673127,1.0
164.70577024474142,168.0,167.1646259942027,0.0
164.38400974467666,158.0,165.56759267767603,0.0
