distMean,outcome,pred,is_oddball
265.0744249267178,287.0,152.49785934568018,0.0
272.3053153859936,33.0,284.93315094865005,1.0
285.7770127187214,310.0,24.03609350116439,0.0
281.3029405710881,270.0,322.87740393327255,0.0
284.52318817527976,266.0,289.8532370346161,0.0
276.95321675464425,305.0,278.03677343227235,0.0
290.1992397990027,280.0,284.36710417185,0.0
295.4106424860572,275.0,277.3644989865221,0.0
285.68294329932075,256.0,277.70713833874186,0.0
279.0020100429807,271.0,270.30232840901584,0.0
269.5943054642614,75.0,269.25280799653217,1.0
286.277204389096,293.0,272.10614380977654,0.0
275.7423213752937,283.0,278.53641904088744,0.0
261.8418411761937,249.0,281.0680717379463,0.0
261.6720922176395,288.0,266.6312343557846,0.0
264.34853333675096,236.0,275.7185218577828,0.0
277.07852725402944,259.0,251.53225257795947,0.0
264.04047213503753,272.0,257.30503064717004,0.0
285.91530028963075,312.0,262.9311522521166,1.0
289.545109144416,281.0,277.3088270152186,0.0
280.2078677376496,268.0,279.45738756071586,0.0
273.3139345982255,265.0,277.7054017846994,0.0
260.40942173704434,270.0,271.2049542598746,1.0
260.6011412729702,287.0,265.7447455984705,0.0
275.2203711378868,278.0,273.08584347296454,0.0
262.17770305573305,287.0,273.70895553880615,0.0
261.22285512135727,300.0,282.6798399612578,0.0
254.05731033423456,91.0,292.9902361831188,1.0
268.4902299840477,305.0,296.63099085242135,0.0
262.2618486850787,233.0,297.56899048830803,0.0
257.8328306132951,272.0,268.48619385221093,0.0
245.91397089344355,267.0,273.1643237349105,0.0
253.1947290632234,211.0,268.3729508033119,0.0
266.500002563254,254.0,246.5705298885507,0.0
273.34242696124045,276.0,246.06570384837553,0.0
295.8089032731713,207.0,259.49747058586644,1.0
303.6717044709129,310.0,231.85707746383193,0.0
308.413896456438,319.0,272.6045566190401,0.0
314.9589055538086,310.0,296.57585357519304,0.0
335.36612679723225,14.0,302.06521513419125,1.0
328.49367886357606,349.0,317.42794979263033,0.0
306.09007697938745,333.0,330.92578640728635,0.0
314.8342163838779,321.0,328.89027363698546,0.0
318.9767112863189,341.0,324.49227174694886,1.0
317.310752473005,328.0,325.50057745146023,0.0
313.0881782264978,286.0,323.21073038891495,0.0
338.12820133058807,320.0,310.23142369191964,0.0
327.2507062226856,209.0,310.69457455848277,1.0
325.2545305490672,343.0,323.9267300134829,0.0
325.1977680973414,353.0,338.06720548771693,0.0
339.33579215101145,334.0,344.6959110791073,0.0
342.68403918322633,8.0,340.8235165680209,0.0
351.40150655893865,7.0,353.7747744118959,0.0
0.5373578970571486,2.0,2.229661743196412,0.0
14.57604034086873,305.0,0.023490649269335053,0.0
36.008263691550496,15.0,350.2781653819338,0.0
39.86133483969613,46.0,8.919471620881433,0.0
20.002880300703,258.0,22.47434564738292,1.0
8.27322632029481,29.0,8.200886921962447,0.0
17.336322668896372,45.0,29.08723950287268,0.0
222.6345820373384,237.0,38.566240148682084,0.0
226.2886704774636,178.0,27.018116025241298,1.0
218.39954702465508,205.0,206.73541299854313,0.0
205.1891772694537,189.0,205.9190727936711,0.0
198.60071871749687,212.0,199.38747471101374,0.0
195.6536675478352,190.0,202.7470965147712,0.0
202.76064702797467,184.0,199.81693839147667,0.0
197.0826830130893,336.0,192.91954276177174,1.0
200.81538924184545,209.0,192.60494040494805,0.0
204.2793851927015,181.0,198.87038767353928,0.0
213.7128689741584,223.0,187.8025218120188,0.0
218.44216452482632,208.0,201.8718736724083,0.0
221.00674756592093,209.0,206.1687831631631,0.0
208.47744424534665,321.0,205.01468176733354,1.0
192.1590308264548,191.0,200.59097855458234,0.0
191.6264504297581,190.0,192.7602625325035,0.0
194.0864654368045,197.0,187.75247633207084,0.0
183.58636101130685,162.0,188.70996826991225,1.0
177.60741609701032,130.0,174.0359113196968,0.0
199.54850334121903,194.0,160.65841181183055,0.0
179.58880559345542,176.0,176.61591647892888,0.0
174.2867817364534,138.0,176.59943732817527,1.0
169.28659768864804,176.0,159.80227479771284,0.0
179.08379039740137,172.0,168.1293661996739,0.0
161.49778033537768,177.0,167.03933644078623,0.0
166.9255576769276,147.0,171.05625924728452,0.0
160.907906058296,352.0,156.8161480266695,1.0
151.16040306053435,137.0,160.50421843318958,0.0
142.68732657704828,127.0,145.02380080043918,0.0
132.206166952005,155.0,139.47160043085606,0.0
142.11652909058714,129.0,146.67596690813986,0.0
151.7488189359716,160.0,137.8148562011873,0.0
148.4663690868059,138.0,146.9690598222611,0.0
155.34553966088157,208.0,140.80285411645494,0.0
140.9967255573621,125.0,147.29724351886287,0.0
152.50875071209057,220.0,134.91565905605452,1.0
161.87724872638069,152.0,176.9360133195592,0.0
159.47938012839265,196.0,152.86489871214107,0.0
156.24957978754864,161.0,191.9748717944039,0.0
155.4305558289606,129.0,170.69552284045488,0.0
157.60091024444003,165.0,154.81516380195322,0.0
157.55812637611615,165.0,159.36011059819836,0.0
164.00520090289376,164.0,160.65387703400796,0.0
167.11874686217928,169.0,161.2265187852123,0.0
138.45422577405543,140.0,163.14426034495975,0.0
143.06867325313084,131.0,153.19309550219,0.0
140.63747968265284,143.0,142.9314854576668,0.0
133.86872600906685,222.0,141.3451391949117,1.0
125.07966186857686,146.0,142.73890054679933,0.0
131.16750518140768,141.0,139.69992201730622,0.0
126.258539281619,133.0,137.49429985202983,0.0
112.33294043117702,142.0,132.70320776477556,0.0
115.22647077864022,110.0,134.29383291403033,0.0
115.5007029130498,215.0,124.83380107278194,1.0
