distMean,outcome,pred,is_oddball,rule,is_changepoint
39.39328902429577,69,0.0,1.0,-1,
43.281580113264994,54,65.99999999999997,0.0,-1,
50.899912216372,50,57.74999999999993,0.0,-1,
39.07609768899877,13,44.24999999999997,0.0,-1,
41.39138481832666,2,24.750000000000007,0.0,-1,
60.84269261595736,27,14.999999999999991,1.0,-1,
70.86812050236378,42,47.99999999999996,0.0,-1,
78.16874192079031,63,62.24999999999996,0.0,-1,
84.36942168875606,49,45.749999999999964,0.0,-1,
79.85303762636822,328,31.500000000000007,1.0,-1,
80.97174620700015,110,15.749999999999991,0.0,-1,
70.58953897615132,66,38.99999999999999,0.0,-1,
67.79064029447984,62,48.74999999999996,0.0,-1,
78.12460353910168,249,45.749999999999964,1.0,-1,
76.52701420785235,114,33.75,0.0,-1,
80.14092786491044,57,62.24999999999996,0.0,-1,
82.66292957789867,76,35.24999999999999,0.0,-1,
87.16256900333208,93,49.49999999999996,1.0,-1,
82.1373040916731,91,62.99999999999996,0.0,-1,
87.729902870557,84,81.00000000000006,0.0,-1,
96.77022901513558,125,70.5,0.0,-1,
88.23230965703652,105,59.249999999999936,0.0,-1,
76.72140051367242,27,120.00000000000028,0.0,-1,
84.92043376776485,220,14.99999999999998,1.0,-1,
91.88422653394476,95,31.5,0.0,-1,
99.5586096545406,100,95.25000000000011,0.0,-1,
99.9273032864628,99,107.2500000000002,0.0,-1,
111.21723816948982,99,92.25000000000011,0.0,-1,
112.35189802523612,111,88.50000000000009,1.0,-1,
126.74286084038832,122,100.50000000000016,0.0,-1,
150.86003329694984,139,127.50000000000033,0.0,-1,
144.4226298450959,133,150.75000000000043,0.0,-1,
145.42228821616317,149,118.50000000000026,1.0,-1,
136.0733688851623,132,108.0000000000002,0.0,-1,
138.77755984746125,170,150.00000000000043,0.0,-1,
140.36820201745613,137,180.7500000000006,0.0,-1,
154.75976114813827,9,153.75000000000043,1.0,-1,
151.59115484652017,178,120.75000000000028,0.0,-1,
147.5352986505102,142,195.75000000000068,0.0,-1,
146.31612880295387,150,159.00000000000048,0.0,-1,
144.5878561877823,6,173.25000000000057,1.0,-1,
157.56186185936178,157,149.25000000000043,0.0,-1,
155.39397419598137,154,190.50000000000065,0.0,-1,
145.11462430091515,149,147.00000000000043,0.0,-1,
119.57575110727886,123,154.50000000000043,0.0,-1,
111.28311514458863,129,143.2500000000004,0.0,-1,
119.27164788807625,319,112.50000000000024,1.0,-1,
124.76661042032676,121,311.25000000000136,0.0,-1,
130.5375551455665,135,132.75000000000034,0.0,-1,
121.9570595925246,126,146.25000000000043,0.0,-1,
109.55825537974016,70,146.25000000000043,0.0,-1,
112.72063252532136,116,128.2500000000003,0.0,-1,
136.1786390212986,150,141.0000000000004,0.0,-1,
123.05203793035211,124,126.75000000000033,0.0,-1,
113.04529872718966,102,154.50000000000043,0.0,-1,
115.95323292111522,80,124.5000000000003,0.0,-1,
103.90702886171182,57,102.00000000000016,1.0,-1,
97.72552259822822,95,38.24999999999997,0.0,-1,
105.2862829799026,118,120.00000000000028,0.0,-1,
92.05048663454473,80,143.2500000000004,0.0,-1,
239.10037384033467,239,0.0,0.0,-1,
237.9872720046394,199,0.0,0.0,-1,
246.33329884352733,195,226.49999999999923,1.0,-1,
238.78679260748893,245,174.74999999999895,0.0,-1,
234.02506379538687,248,192.74999999999903,0.0,-1,
226.1109447290384,243,230.9999999999993,0.0,-1,
226.10070887277817,235,200.9999999999991,0.0,-1,
226.0800677277008,240,206.99999999999912,0.0,-1,
221.09281667811368,231,235.4999999999993,0.0,-1,
196.73832527698104,189,228.7499999999993,0.0,-1,
210.37595684441004,241,209.99999999999915,0.0,-1,
214.1961345315309,207,239.9999999999993,0.0,-1,
211.1161406626944,199,224.99999999999923,0.0,-1,
206.9764297259669,209,186.749999999999,0.0,-1,
204.2050273747148,300,218.2499999999992,1.0,-1,
199.149993582977,240,218.2499999999992,0.0,-1,
205.8093536464248,220,247.4999999999993,0.0,-1,
199.9719281393063,182,231.7499999999993,0.0,-1,
197.30796124754067,221,231.7499999999993,0.0,-1,
179.79079252900553,100,244.4999999999993,1.0,-1,
168.3097016110854,188,211.49999999999915,0.0,-1,
174.05616055904378,208,233.2499999999993,0.0,-1,
165.52952214074654,167,227.24999999999923,0.0,-1,
158.8293635228423,164,188.99999999999903,0.0,-1,
170.82467019209074,163,174.74999999999895,0.0,-1,
173.08907652319786,154,160.49999999999886,0.0,-1,
200.9541150965869,228,160.49999999999886,0.0,-1,
206.2330434849245,209,204.74999999999912,0.0,-1,
197.5968549318929,45,188.99999999999903,1.0,-1,
204.3803539319822,177,188.99999999999903,0.0,-1,
213.4123874834981,199,155.24999999999883,0.0,-1,
219.7012037783764,191,161.24999999999886,0.0,-1,
216.3109524272034,58,182.999999999999,1.0,-1,
226.28948292198464,196,192.74999999999903,0.0,-1,
240.19759615391945,220,203.24999999999912,0.0,-1,
259.22901843667194,261,224.24999999999923,0.0,-1,
272.78198091536603,293,200.9999999999991,0.0,-1,
