distMean,outcome,pred,is_oddball,rule
195,189,12.749999999999996,-1.0,1
195,191,188.9000000000009,-1.0,1
195,172,192.6500000000009,-1.0,1
195,203,173.15000000000077,-1.0,1
195,166,203.1500000000009,-1.0,1
314,321,167.15000000000074,-1.0,1
314,328,321.6500000000016,-1.0,1
314,333,329.1500000000017,-1.0,1
314,314,336.6500000000017,-1.0,1
314,357,312.6500000000016,-1.0,1
288,318,356.1500000000018,-1.0,1
288,293,318.1500000000015,-1.0,1
288,280,294.1500000000014,-1.0,1
288,294,279.9000000000013,-1.0,1
190,185,293.3000000000016,-1.0,1
190,195,184.6500000000009,-1.0,1
190,180,194.9000000000005,-1.0,1
190,187,177.6500000000004,-1.0,1
190,161,186.3999999999997,-1.0,1
261,252,162.39999999999955,-1.0,1
261,236,252.3,-1.0,1
261,262,236.1499999999997,-1.0,1
261,286,263.0999999999999,-1.0,1
261,257,285.6,-1.0,1
261,260,257.6000000000001,-1.0,1
261,261,259.7999999999999,-1.0,1
261,284,259.7999999999999,-1.0,1
261,277,282.9999999999996,-1.0,1
261,292,276.99999999999955,-1.0,1
261,281,293.49999999999966,-1.0,1
261,285,280.7499999999996,-1.0,1
261,273,284.7499999999993,-1.0,1
261,256,273.549999999999,-1.0,1
238,232,256.1999999999985,-1.0,1
238,240,232.29999999999848,-1.0,1
238,203,238.9499999999975,-1.0,1
238,234,202.2999999999972,-1.0,1
238,234,234.2999999999977,-1.0,1
238,258,234.2999999999977,-1.0,1
238,257,258.0999999999981,-1.0,1
144,133,258.0999999999981,-1.0,1
144,167,132.54999999999708,-1.0,1
144,147,167.34999999999687,-1.0,1
144,160,146.69999999999646,-1.0,1
356,358,164.3999999999962,-1.0,1
356,342,358.0000000000001,-1.0,1
356,11,341.5,-1.0,1
356,21,11.999999999999998,-1.0,1
356,10,21.000000000000004,-1.0,1
356,341,9.450000000000005,-1.0,1
356,10,341.2499999999999,-1.0,1
356,18,9.0,-1.0,1
356,26,19.5,-1.0,1
356,341,28.50000000000001,-1.0,1
356,329,341.9999999999999,-1.0,1
356,327,326.99999999999983,-1.0,1
356,345,326.99999999999983,-1.0,1
356,356,346.49999999999994,-1.0,1
63,87,0.0,-1.0,1
63,23,88.5000000000001,-1.0,1
199,187,0.0,-1.0,1
199,228,187.39999999999944,-1.0,1
199,202,228.29999999999924,-1.0,1
199,181,202.04999999999907,-1.0,1
199,194,180.6999999999996,-1.0,1
171,217,194.24999999999943,-1.0,1
171,176,216.89999999999995,-1.0,1
171,185,176.39999999999972,-1.0,1
171,167,186.89999999999972,-1.0,1
171,131,167.39999999999966,-1.0,1
171,169,132.1499999999995,-1.0,1
25,356,169.64999999999966,-1.0,1
25,3,356.24999999999994,-1.0,1
25,27,4.500000000000001,-1.0,1
25,43,28.50000000000001,-1.0,1
155,170,48.74999999999996,-1.0,1
155,170,171.00000000000057,-1.0,1
155,139,169.50000000000054,-1.0,1
155,135,140.25000000000037,-1.0,1
155,112,140.25000000000037,-1.0,1
155,170,111.95,-1.0,1
155,152,169.65000000000018,-1.0,1
155,152,153.1500000000001,-1.0,1
32,19,153.1500000000001,-1.0,1
32,33,19.649999999999626,-1.0,1
32,54,36.899999999999615,-1.0,1
32,31,59.39999999999956,-1.0,1
32,61,30.84999999999964,-1.0,1
32,25,62.3499999999996,-1.0,1
32,28,25.199999999999644,-1.0,1
32,22,28.549999999999628,-1.0,1
32,28,22.54999999999962,-1.0,1
296,283,30.799999999999624,-1.0,1
296,296,283.49999999999955,-1.0,1
296,300,296.99999999999966,-1.0,1
296,278,305.24999999999966,-1.0,1
296,310,278.24999999999955,-1.0,1
283,277,309.7499999999997,-1.0,1
283,302,277.3499999999993,-1.0,1
283,285,301.94999999999897,-1.0,1
283,278,284.44999999999874,-1.0,1
283,283,277.0499999999986,-1.0,1
283,268,281.5499999999986,-1.0,1
299,297,267.6499999999983,-1.0,1
299,280,296.89999999999844,-1.0,1
299,294,279.6499999999984,-1.0,1
299,309,293.8999999999984,-1.0,1
299,285,310.3999999999985,-1.0,1
299,297,285.6499999999984,-1.0,1
202,157,299.14999999999844,-1.0,1
202,195,158.14999999999765,-1.0,1
202,186,196.39999999999785,-1.0,1
202,195,185.8999999999978,-1.0,1
139,109,195.64999999999785,-1.0,1
139,121,109.39999999999736,-1.0,1
139,136,122.89999999999743,-1.0,1
139,194,134.8999999999975,-1.0,1
139,134,193.0499999999977,-1.0,1
309,294,133.79999999999737,-1.0,1
309,317,293.7999999999979,-1.0,1
307,333,0.0,-1.0,1
307,321,332.99999999999983,-1.0,1
307,304,319.4999999999998,-1.0,1
307,329,305.24999999999966,-1.0,1
307,319,329.99999999999983,-1.0,1
307,294,317.2499999999998,-1.0,1
307,294,293.9999999999996,-1.0,1
307,296,293.9999999999996,-1.0,1
307,320,293.9999999999996,-1.0,1
307,309,319.4999999999998,-1.0,1
307,311,305.24999999999966,-1.0,1
307,325,313.4999999999997,-1.0,1
307,283,326.24999999999983,-1.0,1
13,25,281.24999999999955,-1.0,1
13,18,24.90000000000001,-1.0,1
13,24,18.15,-1.0,1
13,345,18.15,-1.0,1
13,7,344.2499999999999,-1.0,1
333,326,7.350000000000004,-1.0,1
333,347,326.6499999999996,-1.0,1
333,301,346.8999999999997,-1.0,1
333,333,300.3999999999994,-1.0,1
333,331,333.39999999999964,-1.0,1
333,334,329.6499999999996,-1.0,1
333,357,337.14999999999964,-1.0,1
333,327,355.1499999999997,-1.0,1
333,326,328.1499999999996,-1.0,1
333,4,323.6499999999996,-1.0,1
333,318,3.849999999999997,-1.0,1
333,342,312.7499999999997,-1.0,1
133,168,341.9999999999996,-1.0,1
133,112,167.35000000000042,-1.0,1
133,143,114.10000000000012,-1.0,1
133,152,142.60000000000028,-1.0,1
133,123,154.60000000000036,-1.0,1
133,140,123.10000000000018,-1.0,1
116,117,139.60000000000028,-1.0,1
116,140,117.85000000000016,-1.0,1
116,131,139.60000000000028,-1.0,1
116,138,129.10000000000022,-1.0,1
116,113,138.85000000000028,-1.0,1
116,108,112.60000000000012,-1.0,1
116,125,108.8500000000001,-1.0,1
254,285,124.60000000000018,-1.0,1
254,262,285.1000000000011,-1.0,1
254,258,261.85000000000093,-1.0,1
254,268,255.85000000000093,-1.0,1
254,276,268.600000000001,-1.0,1
254,238,275.80000000000115,-1.0,1
40,30,238.3500000000007,-1.0,1
40,30,30.750000000000007,-1.0,1
40,50,30.750000000000007,-1.0,1
40,43,49.99999999999994,-1.0,1
40,42,43.99999999999996,-1.0,1
40,42,40.24999999999997,-1.0,1
40,44,40.24999999999997,-1.0,1
284,269,43.249999999999964,-1.0,1
284,318,267.7499999999995,-1.0,1
284,273,317.2499999999993,-1.0,1
284,252,272.2499999999991,-1.0,1
188,163,0.0,-1.0,1
188,205,162.70000000000024,-1.0,1
188,207,203.2000000000005,-1.0,1
188,165,203.2000000000005,-1.0,1
188,199,164.95000000000027,-1.0,1
188,208,197.1500000000003,-1.0,1
188,161,208.4000000000009,-1.0,1
122,82,161.9000000000006,-1.0,1
122,123,81.70000000000061,-1.0,1
122,142,123.50000000000068,-1.0,1
122,108,142.20000000000113,-1.0,1
122,127,108.45000000000094,-1.0,1
122,115,126.2000000000009,-1.0,1
122,145,114.50000000000102,-1.0,1
157,146,146.40000000000077,-1.0,1
157,156,146.40000000000077,-1.0,1
157,147,155.99999999999966,-1.0,1
157,141,146.9999999999996,-1.0,1
218,214,140.24999999999957,-1.0,1
218,206,214.8499999999997,-1.0,1
218,227,202.84999999999965,-1.0,1
218,238,226.84999999999977,-1.0,1
218,209,238.09999999999985,-1.0,1
218,233,207.34999999999968,-1.0,1
177,151,231.3499999999998,-1.0,1
177,190,151.09999999999957,-1.0,1
177,192,189.34999999999977,-1.0,1
177,196,189.34999999999977,-1.0,1
286,303,198.34999999999985,-1.0,1
286,267,303.3500000000004,-1.0,1
286,279,266.75000000000006,-1.0,1
286,275,281.0000000000001,-1.0,1
286,302,275.7500000000001,-1.0,1
286,247,303.5000000000002,-1.0,1
286,283,248.0,-1.0,1
235,234,283.2500000000001,-1.0,1
235,206,235.24999999999983,-1.0,1
235,231,207.4999999999997,-1.0,1
235,226,229.99999999999983,-1.0,1
235,244,226.75,-1.0,1
235,239,242.50000000000009,-1.0,1
10,15,239.50000000000009,-1.0,1
10,16,14.849999999999996,-1.0,1
10,25,14.849999999999996,-1.0,1
10,3,32.10000000000001,-1.0,1
10,27,5.1,-1.0,1
230,259,25.35000000000001,-1.0,1
230,224,258.74999999999943,-1.0,1
230,203,224.49999999999943,-1.0,1
230,242,203.84999999999948,-1.0,1
230,251,242.09999999999968,-1.0,1
