distMean,outcome,pred,is_oddball,rule
90,80,0.0,-1.0,1
90,69,78.00000000000004,-1.0,1
90,58,90.75000000000011,-1.0,1
90,71,65.99999999999997,-1.0,1
90,70,76.50000000000004,-1.0,1
90,96,98.25000000000016,-1.0,1
90,107,105.75000000000018,-1.0,1
90,57,87.75000000000009,-1.0,1
90,109,62.24999999999994,-1.0,1
114,86,86.25000000000009,-1.0,1
114,110,64.49999999999996,-1.0,1
114,92,95.25000000000011,-1.0,1
114,103,109.5000000000002,-1.0,1
114,162,109.5000000000002,-1.0,1
114,123,168.00000000000054,-1.0,1
257,298,130.50000000000034,-1.0,1
257,303,316.4999999999998,-1.0,1
257,246,298.49999999999966,-1.0,1
257,254,254.9999999999994,-1.0,1
328,332,233.2499999999993,-1.0,1
328,14,323.9999999999998,-1.0,1
328,330,6.750000000000002,-1.0,1
328,313,336.7499999999999,-1.0,1
328,351,300.74999999999966,-1.0,1
328,344,343.4999999999999,-1.0,1
328,333,360.0,-1.0,1
328,316,314.2499999999997,-1.0,1
328,331,296.24999999999966,-1.0,1
328,301,296.24999999999966,-1.0,1
328,313,270.7499999999995,-1.0,1
61,60,321.7499999999998,-1.0,1
61,85,46.499999999999964,-1.0,1
61,78,72.00000000000001,-1.0,1
61,68,53.24999999999994,-1.0,1
61,79,35.99999999999999,-1.0,1
37,3,64.49999999999997,-1.0,1
37,42,357.75,-1.0,1
37,18,29.25000000000001,-1.0,1
37,71,7.499999999999997,-1.0,1
232,264,56.249999999999936,-1.0,1
232,237,280.49999999999955,-1.0,1
232,203,256.49999999999943,-1.0,1
232,235,227.9999999999993,-1.0,1
232,261,197.24999999999903,-1.0,1
232,258,248.9999999999993,-1.0,1
232,247,266.9999999999995,-1.0,1
232,198,260.99999999999943,-1.0,1
232,216,211.49999999999915,-1.0,1
232,241,211.49999999999915,-1.0,1
232,203,167.24999999999892,-1.0,1
112,132,167.24999999999892,-1.0,1
112,157,208.49999999999915,-1.0,1
112,97,185.999999999999,-1.0,1
112,102,110.24999999999858,-1.0,1
112,111,110.24999999999858,-1.0,1
112,110,133.49999999999872,-1.0,1
112,120,99.74999999999852,-1.0,1
112,110,79.49999999999841,-1.0,1
249,250,57.74999999999829,-1.0,1
249,251,263.99999999999943,-1.0,1
317,306,0.0,-1.0,1
317,311,317.2499999999998,-1.0,1
317,314,329.99999999999983,-1.0,1
317,304,329.99999999999983,-1.0,1
256,223,298.49999999999966,-1.0,1
256,259,223.49999999999923,-1.0,1
256,242,242.2499999999993,-1.0,1
256,254,194.99999999999903,-1.0,1
311,330,268.4999999999995,-1.0,1
311,327,327.74999999999983,-1.0,1
311,346,342.7499999999999,-1.0,1
311,321,357.75,-1.0,1
311,317,9.75,-1.0,1
311,314,9.75,-1.0,1
155,159,46.499999999999964,-1.0,1
155,161,156.75000000000048,-1.0,1
155,133,175.50000000000057,-1.0,1
155,118,175.50000000000057,-1.0,1
240,223,127.50000000000033,-1.0,1
240,213,222.75000000000085,-1.0,1
240,232,191.25000000000068,-1.0,1
240,214,203.2500000000008,-1.0,1
240,213,239.2500000000009,-1.0,1
240,228,291.00000000000125,-1.0,1
232,239,291.00000000000125,-1.0,1
232,281,262.5000000000011,-1.0,1
232,225,278.25000000000114,-1.0,1
232,260,247.500000000001,-1.0,1
232,220,207.7500000000008,-1.0,1
340,344,218.2500000000008,-1.0,1
340,321,345.75000000000153,-1.0,1
340,325,0.0,-1.0,1
340,353,336.7499999999999,-1.0,1
340,38,0.0,-1.0,1
340,317,30.00000000000001,-1.0,1
340,353,30.00000000000001,-1.0,1
340,5,9.749999999999996,-1.0,1
340,337,334.49999999999983,-1.0,1
340,301,87.7500000000001,-1.0,1
340,353,314.9999999999997,-1.0,1
340,309,284.24999999999955,-1.0,1
340,338,321.7499999999998,-1.0,1
340,305,347.24999999999994,-1.0,1
340,343,3.75,-1.0,1
224,188,17.25,-1.0,1
224,254,168.00000000000054,-1.0,1
224,238,229.50000000000088,-1.0,1
224,224,213.7500000000008,-1.0,1
224,226,240.7500000000009,-1.0,1
224,235,207.0000000000008,-1.0,1
224,223,269.25000000000114,-1.0,1
224,257,261.7500000000011,-1.0,1
224,218,276.75000000000114,-1.0,1
50,67,229.50000000000088,-1.0,1
50,62,82.50000000000006,-1.0,1
50,33,38.24999999999997,-1.0,1
50,53,57.74999999999992,-1.0,1
50,39,34.499999999999986,-1.0,1
50,67,17.249999999999982,-1.0,1
50,54,52.49999999999994,-1.0,1
93,73,0.0,-1.0,1
93,102,78.75000000000004,-1.0,1
93,87,78.75000000000004,-1.0,1
93,83,62.99999999999996,-1.0,1
233,218,62.99999999999996,-1.0,1
233,251,209.2500000000008,-1.0,1
233,212,209.2500000000008,-1.0,1
233,245,230.25000000000088,-1.0,1
233,225,205.5000000000008,-1.0,1
233,276,251.250000000001,-1.0,1
233,231,280.5000000000012,-1.0,1
233,249,252.75000000000105,-1.0,1
233,236,282.7500000000012,-1.0,1
233,235,282.7500000000012,-1.0,1
233,218,253.50000000000105,-1.0,1
233,239,253.50000000000105,-1.0,1
233,239,348.00000000000153,-1.0,1
233,239,237.7499999999993,-1.0,1
350,13,215.2499999999992,-1.0,1
350,0,348.74999999999994,-1.0,1
350,2,15.749999999999996,-1.0,1
350,347,15.749999999999996,-1.0,1
350,324,15.749999999999996,-1.0,1
350,338,352.49999999999994,-1.0,1
350,350,333.74999999999983,-1.0,1
350,17,0.75,-1.0,1
350,4,42.74999999999997,-1.0,1
350,0,101.25000000000016,-1.0,1
350,352,101.25000000000016,-1.0,1
350,355,127.4,-1.0,1
350,349,127.4,-1.0,1
289,267,11.899999999999682,-1.0,1
289,280,252.7499999999993,-1.0,1
289,276,275.99999999999955,-1.0,1
289,301,266.9999999999995,-1.0,1
289,268,294.7499999999996,-1.0,1
289,285,242.9999999999993,-1.0,1
289,275,266.9999999999995,-1.0,1
294,286,273.7499999999995,-1.0,1
294,286,292.4999999999996,-1.0,1
294,277,299.24999999999966,-1.0,1
294,263,272.9999999999995,-1.0,1
294,331,254.2499999999994,-1.0,1
294,313,329.99999999999983,-1.0,1
294,264,302.24999999999966,-1.0,1
294,300,256.49999999999943,-1.0,1
89,82,182.999999999999,-1.0,1
89,89,96.74999999999852,-1.0,1
89,100,96.74999999999852,-1.0,1
89,82,83.24999999999844,-1.0,1
89,116,66.74999999999834,-1.0,1
175,181,106.49999999999856,-1.0,1
175,167,182.2499999999989,-1.0,1
175,151,155.99999999999883,-1.0,1
175,176,137.24999999999875,-1.0,1
165,155,166.4999999999989,-1.0,1
165,165,149.2499999999988,-1.0,1
165,144,173.24999999999895,-1.0,1
165,153,141.74999999999875,-1.0,1
165,168,169.49999999999892,-1.0,1
146,179,0.0,-1.0,1
146,159,168.75000000000054,-1.0,1
146,173,152.25000000000043,-1.0,1
