distMean,outcome,pred,is_oddball,rule
32.02105261931362,13,0.0,0,-1
38.18465224708871,30,0.0,0,-1
53.52103006524169,260,0.0,1,-1
47.89575552665326,51,268.4999999999995,0,-1
31.614309530296907,61,39.74999999999998,0,-1
13.51899209298,26,39.74999999999998,0,-1
8.734771110657505,338,39.74999999999998,0,-1
9.130700733183572,358,345.7499999999999,0,-1
5.649007003535786,340,345.7499999999999,0,-1
1.1511079317693031,5,345.7499999999999,0,-1
1.2525643724663666,353,345.7499999999999,0,-1
349.3539153007421,356,345.7499999999999,0,-1
6.779954216952916,39,345.7499999999999,0,-1
16.574230415225742,276,345.7499999999999,1,-1
10.885389602926637,31,345.7499999999999,0,-1
28.585041406905816,28,345.7499999999999,0,-1
24.87937239030606,15,345.7499999999999,0,-1
36.725381289684265,48,345.7499999999999,0,-1
47.36371531544228,55,345.7499999999999,0,-1
55.07287382475248,61,48.74999999999996,0,-1
69.1963421560084,259,48.74999999999996,1,-1
47.33870973137536,40,272.9999999999995,0,-1
47.81695362191175,25,28.50000000000001,0,-1
39.747960352412775,59,28.50000000000001,0,-1
53.033147097453,19,28.50000000000001,1,-1
72.14913929705578,87,28.50000000000001,0,-1
79.38586175929889,103,28.50000000000001,0,-1
110.23000199580784,97,28.50000000000001,0,-1
93.06807864888512,97,28.50000000000001,0,-1
87.97413033941285,116,28.50000000000001,0,-1
86.47704276940611,111,106.5000000000002,1,-1
84.93100744162042,89,106.5000000000002,0,-1
79.74768053037276,97,106.5000000000002,0,-1
83.57120819239475,101,106.5000000000002,0,-1
76.49243837412489,109,106.5000000000002,1,-1
72.03035966881532,76,106.5000000000002,0,-1
82.32746173898289,79,106.5000000000002,0,-1
78.58143145559843,52,106.5000000000002,0,-1
73.69177559984087,79,60.74999999999995,1,-1
80.63162557070586,81,67.49999999999999,0,-1
73.25659270033445,86,73.50000000000001,0,-1
80.20290691834326,88,73.50000000000001,0,-1
63.39974016527492,100,73.50000000000001,0,-1
76.53601743714735,318,93.00000000000011,1,-1
87.1379012303953,103,327.74999999999983,0,-1
81.21505752031587,121,87.7500000000001,0,-1
72.87327694316514,99,110.25000000000024,0,-1
69.45621287719922,60,110.25000000000024,0,-1
65.40371085915186,79,65.99999999999997,0,-1
62.346523678222425,55,65.99999999999997,0,-1
65.6761630967397,46,65.99999999999997,0,-1
61.04986977666398,19,65.99999999999997,1,-1
62.93037883152465,63,25.500000000000007,0,-1
46.78544943454816,65,59.99999999999994,0,-1
47.07801861340545,33,59.99999999999994,0,-1
45.47289266674133,76,59.99999999999994,0,-1
50.86001458735325,60,59.99999999999994,0,-1
47.77624771272414,35,59.99999999999994,0,-1
49.4546556886589,342,59.99999999999994,1,-1
56.13973075984767,75,59.99999999999994,0,-1
290.4504265153639,299,0.0,0,-1
273.215763643518,275,304.49999999999966,0,-1
281.51042629315884,283,282.74999999999955,0,-1
284.9048374863637,9,282.74999999999955,1,-1
268.4000115892024,257,360.0,0,-1
286.39981147350545,280,266.2499999999995,0,-1
303.50186221985507,339,266.2499999999995,0,-1
308.958974077429,319,331.49999999999983,0,-1
306.8117291335992,323,331.49999999999983,0,-1
281.96001399283125,283,331.49999999999983,0,-1
295.02756142018586,277,287.2499999999996,0,-1
298.97358853709875,298,287.2499999999996,0,-1
292.7714490493281,302,287.2499999999996,0,-1
275.85553495710263,281,287.2499999999996,0,-1
259.8273914749585,272,287.2499999999996,0,-1
262.5280591597429,253,287.2499999999996,0,-1
259.0006275574428,243,287.2499999999996,0,-1
248.16190416417788,215,287.2499999999996,0,-1
266.0947220924279,220,287.2499999999996,0,-1
282.580295577064,311,287.2499999999996,0,-1
