distMean_true,outcome_true,outcome_pre,is_oddball
244.0,241.0,239.86357,0.0
245.0,236.0,236.32678,0.0
245.0,235.0,234.18262,0.0
244.0,250.0,233.46173,0.0
243.0,356.0,238.44252,1.0
238.0,248.0,251.4575,0.0
238.0,237.0,243.79158,0.0
233.0,233.0,235.52403,0.0
236.0,238.0,232.28815,0.0
239.0,212.0,234.07858,0.0
235.0,242.0,222.21327,0.0
228.0,225.0,233.24875,0.0
238.0,231.0,228.63342,0.0
230.0,232.0,230.57387,0.0
239.0,241.0,231.80046,0.0
233.0,129.0,235.26112,1.0
223.0,227.0,213.60542,0.0
225.0,221.0,218.43752,0.0
229.0,229.0,223.65257,0.0
238.0,232.0,230.38896,0.0
246.0,258.0,232.61354,0.0
247.0,241.0,241.29948,0.0
238.0,238.0,236.24782,0.0
244.0,247.0,234.86217,0.0
243.0,98.0,237.65588,1.0
246.0,239.0,216.73064,0.0
247.0,270.0,226.33379,0.0
244.0,248.0,242.34059,0.0
234.0,218.0,240.35115,0.0
233.0,230.0,226.07242,0.0
240.0,241.0,227.55704,0.0
239.0,225.0,234.30365,0.0
249.0,246.0,229.25034,0.0
259.0,272.0,236.63321,0.0
251.0,242.0,246.4588,0.0
