distMean_true,outcome_true,outcome_pre,is_oddball
327.0,307.0,113.42643047315553,-1.0
327.0,338.0,-56.717147815018215,-1.0
327.0,310.0,-31.753590962926506,-1.0
327.0,344.0,-41.540969423546365,-1.0
327.0,307.0,-29.30161092873883,-1.0
327.0,6.0,-42.83190323425271,-1.0
327.0,330.0,-5.537652293010411,-1.0
207.0,184.0,-31.70144513574047,-1.0
207.0,203.0,-173.46527578274893,-1.0
207.0,185.0,-165.24190198732114,-1.0
207.0,226.0,-169.1798735684678,-1.0
207.0,174.0,-161.8860148866567,-1.0
207.0,229.0,-172.67154157309585,-1.0
150.0,135.0,-145.9304772798795,-1.0
150.0,138.0,122.96248555096686,-1.0
150.0,163.0,132.18125738574233,-1.0
150.0,139.0,153.04702274953482,-1.0
150.0,181.0,145.64311519607415,-1.0
150.0,107.0,167.75214030444437,-1.0
150.0,139.0,123.84949908992681,-1.0
150.0,202.0,142.72371380800277,-1.0
150.0,140.0,-165.64089984942242,-1.0
150.0,171.0,145.87469452574007,-1.0
60.0,84.0,169.3868935508526,-1.0
60.0,34.0,84.07285521477255,-1.0
60.0,47.0,48.43748100934366,-1.0
60.0,63.0,47.73967112748606,-1.0
60.0,19.0,53.45517884767061,-1.0
60.0,40.0,37.87147851262155,-1.0
60.0,47.0,38.02192384121212,-1.0
60.0,50.0,41.72915792707955,-1.0
60.0,59.0,43.9576543883444,-1.0
28.0,16.0,49.024123044350674,-1.0
28.0,23.0,31.304314609812224,-1.0
28.0,359.0,27.242189642550727,-1.0
28.0,31.0,11.321485396685112,-1.0
28.0,26.0,23.770990548890634,-1.0
28.0,6.0,24.154206716969103,-1.0
28.0,27.0,12.831973442327927,-1.0
28.0,24.0,21.154352583239156,-1.0
28.0,54.0,21.163982797214928,-1.0
237.0,208.0,37.645432356336315,-1.0
237.0,273.0,-151.21982568480794,-1.0
237.0,186.0,-107.55409629095301,-1.0
237.0,235.0,-131.6571424159447,-1.0
237.0,245.0,-130.8377895753265,-1.0
96.0,111.0,-123.17890839912245,-1.0
96.0,42.0,91.88710143893822,-1.0
96.0,81.0,71.52192491314271,-1.0
96.0,122.0,79.41635427541262,-1.0
96.0,105.0,99.56789496834197,-1.0
96.0,90.0,98.45638179496461,-1.0
96.0,99.0,95.26590672059804,-1.0
72.0,85.0,98.71837843156793,-1.0
72.0,73.0,93.1255621868147,-1.0
72.0,119.0,84.80993152769402,-1.0
72.0,54.0,108.41574026619331,-1.0
72.0,82.0,63.00599484275351,-1.0
162.0,157.0,82.86674784068055,-1.0
162.0,183.0,161.85668699109456,-1.0
313.0,303.0,-178.98467021487642,-1.0
313.0,343.0,-53.55909713145729,-1.0
313.0,332.0,-25.98937556034601,-1.0
313.0,312.0,-23.398844531293825,-1.0
313.0,318.0,-33.9359880556031,-1.0
