distMean_true,outcome_true,outcome_pre,is_oddball
261.4828347,259.0,113.42643047315553,0.0
262.1986741,250.0,-106.07739869035042,0.0
235.4495626,230.0,-106.0681111447058,0.0
252.0300692,268.0,-112.13000121285111,0.0
264.0958601,252.0,-108.27566987955701,0.0
278.8451019,174.0,-109.29529908700432,1.0
256.8134028,272.0,-125.63817610670787,0.0
232.459875,204.0,-106.80629350714474,0.0
225.8546417,209.0,-140.17177734754364,0.0
227.5008983,244.0,-145.8119968117756,0.0
221.1105203,218.0,-136.2755320308862,0.0
216.9072342,189.0,-138.6835145870174,0.0
204.6779111,223.0,-149.3984314923853,0.0
197.0615946,187.0,-149.3179731755388,0.0
190.5635628,219.0,-157.75686896087942,0.0
182.1991328,176.0,-155.3059143646316,0.0
199.8802759,196.0,-165.51539252924977,0.0
203.2112911,226.0,-168.44212643245595,0.0
192.5766279,189.0,-158.79100339126458,0.0
187.2824792,356.0,-163.30761927582338,1.0
181.0916049,180.0,-167.86654458923923,0.0
172.5647632,158.0,-174.36841964788672,0.0
171.6176815,169.0,169.86705406510086,0.0
159.2364453,150.0,166.73270865327547,0.0
150.0946885,158.0,158.6454450031691,0.0
129.6477377,129.0,155.182551154759,0.0
124.295207,74.0,147.82808663153702,0.0
128.9999116,124.0,140.29268982274203,0.0
122.3693736,119.0,128.29200188366684,0.0
118.8651351,147.0,124.96095011546124,0.0
113.3518867,84.0,131.76949703479048,0.0
122.4847738,107.0,121.98980552090235,0.0
123.5798634,305.0,114.34706119963477,1.0
125.7043071,141.0,118.6785737224084,0.0
118.0168201,143.0,129.77016480536065,0.0
118.1173394,139.0,138.12265512580643,0.0
118.2287968,86.0,140.37850330246314,0.0
111.0715457,96.0,125.07268809202836,0.0
123.8039309,146.0,114.0214873150446,0.0
119.0277092,117.0,125.57757873744877,0.0
125.719947,85.0,125.81434101550475,1.0
126.3399571,106.0,114.81545094739806,0.0
123.9735673,147.0,111.17711910252365,0.0
114.356169,118.0,123.14524774250404,0.0
98.80251852,96.0,124.52234297786758,0.0
110.9787604,131.0,116.82970230125079,0.0
