distMean_true,outcome_true,outcome_pre,is_oddball
288.1898668,283.0,273.1735,0.0
285.3131828,312.0,275.7639,1.0
271.2521534,274.0,286.65524,0.0
268.4209829,263.0,280.23288,0.0
255.3489265,262.0,271.05823,0.0
271.5047968,219.0,265.9966,1.0
266.6837829,268.0,243.35208,0.0
266.7758975,264.0,251.39995,0.0
241.1458198,254.0,255.96536,0.0
255.8213491,254.0,255.1978,0.0
255.5999869,261.0,253.75551,0.0
250.2917938,196.0,255.62947,1.0
233.0026718,236.0,234.19066,0.0
232.639698,221.0,232.95302,0.0
214.9930225,191.0,227.62785,0.0
210.1039858,162.0,214.35054,1.0
221.9063995,241.0,194.11821,0.0
238.1228869,254.0,211.01413,0.0
239.9400232,252.0,231.02107,0.0
233.084228,252.0,242.60799,0.0
234.5540169,243.0,246.17926,0.0
234.2291648,233.0,242.99632,0.0
223.3678674,321.0,235.69214,1.0
222.9787136,221.0,235.25172,0.0
222.319899,253.0,224.1198,0.0
238.8333277,225.0,239.67297,0.0
245.9591486,235.0,231.12785,0.0
227.0856629,197.0,231.66887,0.0
215.9783636,209.0,217.26071,0.0
223.6518797,216.0,211.41734,0.0
201.791086,241.0,213.12927,0.0
204.3276767,156.0,226.77403,0.0
224.8845959,303.0,213.89812,1.0
217.6258942,212.0,220.9864,0.0
218.5223152,222.0,212.37671,0.0
210.3556589,231.0,218.28493,0.0
216.9513864,208.0,224.3723,0.0
215.2400381,219.0,217.89714,0.0
177.4859015,205.0,217.49934,0.0
195.2388203,198.0,212.72221,0.0
191.4136085,191.0,206.2731,0.0
194.5088456,173.0,200.03905,0.0
192.9940654,311.0,190.0843,1.0
188.8316758,173.0,188.29059,0.0
197.3724978,214.0,186.34149,0.0
194.354089,185.0,203.19658,0.0
196.7400756,212.0,196.57036,0.0
211.4879292,192.0,204.37086,0.0
183.0533811,169.0,201.14337,0.0
152.2196049,161.0,188.42221,0.0
143.963445,146.0,175.33806,0.0
132.0766006,149.0,158.26405,0.0
133.0087295,143.0,152.41888,0.0
139.9564884,147.0,148.902,0.0
156.5361806,166.0,149.50424,0.0
156.7310939,76.0,160.84857,1.0
132.8975506,161.0,162.21504,0.0
133.302785,127.0,164.8833,0.0
140.0180759,156.0,142.6068,0.0
153.4942064,164.0,150.93443,0.0
155.0241854,120.0,158.6493,0.0
140.4945236,141.0,139.36954,0.0
133.0173323,119.0,139.33842,0.0
111.6957251,135.0,130.47435,0.0
124.3310732,133.0,132.93884,0.0
120.6628501,99.0,133.40479,0.0
138.5611219,104.0,122.19734,0.0
134.0165816,116.0,116.400055,0.0
142.4937356,129.0,118.7681,0.0
145.4060431,131.0,126.06902,0.0
137.6929632,113.0,129.54347,0.0
131.3788726,181.0,123.64595,1.0
129.6135522,141.0,147.41109,0.0
141.6859729,135.0,140.87877,0.0
154.8990608,155.0,135.5768,0.0
146.8901501,202.0,143.83867,1.0
176.2345244,186.0,162.61678,0.0
159.8497657,183.0,178.9478,0.0
153.5305536,168.0,181.79451,0.0
159.901199,126.0,174.2322,0.0
148.7805719,140.0,147.71019,0.0
142.4555545,121.0,140.57433,0.0
142.8414515,129.0,131.14505,1.0
139.7333738,130.0,130.41643,0.0
139.2155524,141.0,130.91954,0.0
130.9617727,109.0,136.10295,0.0
122.0712953,112.0,125.94937,0.0
113.3441792,151.0,121.626,0.0
110.9213018,114.0,138.70604,0.0
107.0008659,258.0,126.708725,1.0
106.5615333,113.0,128.38199,0.0
106.1416312,100.0,121.000984,0.0
105.3720525,109.0,116.90643,0.0
118.9620492,130.0,114.51679,0.0
116.3222724,96.0,124.65718,0.0
109.3238049,127.0,114.89156,0.0
112.8133492,109.0,122.89395,0.0
111.3907164,103.0,118.733475,0.0
