distMean_true,outcome_true,outcome_pre,is_oddball
254.2675628,307.0,289.2275,1.0
242.153863,240.0,296.95895,0.0
251.6015628,268.0,273.12875,0.0
263.4416263,305.0,269.93613,0.0
276.0188028,284.0,277.1924,0.0
273.8414487,139.0,281.08795,1.0
249.6383622,270.0,283.74603,0.0
248.3900097,246.0,276.57355,0.0
228.6725355,248.0,260.74783,0.0
219.9090398,223.0,253.76103,0.0
222.0902149,208.0,236.04265,0.0
214.3113926,253.0,222.94803,1.0
232.1516676,230.0,235.568,0.0
233.9914043,239.0,233.04472,0.0
247.7194963,207.0,234.67122,0.0
248.5082043,233.0,221.73595,0.0
240.3318535,62.0,224.82277,1.0
247.1012448,282.0,222.48718,0.0
246.9855251,228.0,244.67937,0.0
259.3220232,278.0,233.98354,0.0
245.9883267,229.0,250.0514,0.0
234.9969273,249.0,236.64192,0.0
227.9038039,62.0,240.01167,1.0
219.0274513,200.0,229.60869,0.0
216.5435689,212.0,214.70215,0.0
216.9087067,192.0,212.79883,0.0
239.1644637,247.0,203.37181,0.0
242.7748443,266.0,217.20592,0.0
248.2737751,212.0,234.2957,0.0
266.8240429,176.0,222.40245,1.0
265.560604,261.0,202.55917,0.0
262.0114018,271.0,219.05133,0.0
251.8168635,222.0,237.54301,0.0
259.1403366,273.0,228.07625,0.0
261.6917153,260.0,242.99696,0.0
266.267509,269.0,248.1563,0.0
278.1174278,67.0,253.201,1.0
270.5956221,278.0,240.87622,0.0
301.3693734,314.0,259.14874,0.0
296.401718,317.0,274.16232,0.0
291.1819925,298.0,292.10556,0.0
292.4689191,252.0,294.68716,0.0
295.0441806,265.0,273.50327,1.0
299.5303966,279.0,267.0506,0.0
308.211007,318.0,268.43228,0.0
299.5908283,342.0,278.7564,0.0
301.3357987,101.0,295.8115,1.0
290.5882505,271.0,227.48048,0.0
289.7391977,259.0,291.67535,0.0
295.6764848,289.0,274.18146,0.0
305.9659482,310.0,276.9938,0.0
310.9812033,319.0,285.61282,0.0
296.8430969,240.0,298.50806,0.0
290.1697789,288.0,274.45346,0.0
300.5924303,301.0,276.8279,0.0
305.1869,292.0,283.8068,0.0
294.6988794,284.0,287.57187,0.0
291.9571803,243.0,285.01743,1.0
292.1924836,316.0,267.0574,0.0
295.7559869,317.0,277.03342,0.0
292.8009372,278.0,292.88672,0.0
308.8665283,316.0,285.92285,0.0
314.3625541,336.0,296.28912,0.0
321.040005,310.0,307.93912,0.0
314.4294451,334.0,309.2183,0.0
