distMean,outcome,pred,is_oddball,rule
209.34102033206472,165,0.0,0,-1
201.09161047994093,19,165.0000000000005,1,-1
195.6509942999634,225,165.0000000000005,0,-1
196.28321096028031,205,189.00000000000065,0,-1
202.89283721218783,203,195.75000000000068,0,-1
191.64220680124745,200,198.8500000000005,0,-1
191.04889760957664,190,198.8500000000005,0,-1
191.4427865887563,190,198.8500000000005,0,-1
184.9475912017037,208,195.3500000000008,0,-1
186.81464651700367,158,200.15000000000043,1,-1
191.80498043738177,198,200.15000000000043,0,-1
195.8688612951336,171,200.15000000000043,0,-1
181.9112510523912,184,200.15000000000043,0,-1
186.9896704439586,209,200.15000000000043,0,-1
180.4774030684364,192,200.15000000000043,0,-1
184.8557903187356,172,200.15000000000043,0,-1
183.83624143377324,173,200.15000000000043,0,-1
169.94175275526473,179,181.0000000000005,0,-1
177.47808970680134,272,181.0000000000005,1,-1
179.42208183979878,172,181.0000000000005,0,-1
165.9513360010795,151,181.0000000000005,0,-1
170.85441186401772,192,173.5000000000005,0,-1
166.10801194394205,178,180.2500000000005,1,-1
170.51183497496248,171,180.2500000000005,0,-1
174.77436228737466,159,180.2500000000005,0,-1
154.21631750949095,161,177.35000000000073,0,-1
164.59981657135137,142,177.35000000000073,0,-1
157.80764738697067,154,177.35000000000073,0,-1
182.61031320243708,192,163.10000000000065,0,-1
202.6267992644309,2,175.1000000000007,1,-1
202.4158887129865,208,175.1000000000007,0,-1
205.8150817827308,240,187.1000000000008,0,-1
214.33656622683287,194,231.35000000000105,0,-1
219.9853220005356,229,217.85000000000096,0,-1
207.83513596408284,218,221.60000000000096,0,-1
196.63180331961937,163,221.60000000000096,0,-1
198.1684530099084,173,221.60000000000096,0,-1
185.89943578598087,191,179.60000000000073,0,-1
174.26657132687384,233,179.60000000000073,1,-1
164.24459808255952,158,185.6000000000008,0,-1
164.3343684083623,177,174.3500000000007,0,-1
154.57075685143383,147,174.3500000000007,0,-1
153.08648459935893,246,174.3500000000007,1,-1
145.05905350906647,135,174.3500000000007,0,-1
141.22353524973997,148,174.3500000000007,0,-1
163.78851140910578,177,154.8500000000006,0,-1
170.0672755265925,138,166.10000000000065,0,-1
172.40737982998246,176,159.35000000000062,0,-1
167.8053563174616,182,164.60000000000065,0,-1
159.1815639161302,147,172.1000000000007,0,-1
187.6695587055037,160,163.85000000000065,0,-1
191.5807035208585,248,163.85000000000065,1,-1
205.38816912531945,206,163.85000000000065,0,-1
218.059534649096,181,207.3500000000009,0,-1
203.893012979142,217,167.60000000000068,0,-1
216.1419438294188,191,167.60000000000068,0,-1
212.37754638400352,204,202.10000000000085,0,-1
219.6897528690828,218,202.10000000000085,0,-1
205.40696634453445,17,208.1000000000009,1,-1
194.9964758484907,196,208.1000000000009,0,-1
323.7298922357447,348,0.0,0,-1
314.2972027561367,299,354.74999999999994,0,-1
312.6396182409767,302,322.4999999999998,0,-1
298.9595474162766,300,322.4999999999998,0,-1
301.6663686414236,294,322.4999999999998,0,-1
304.013081398526,281,322.4999999999998,0,-1
295.7991419089979,312,302.24999999999966,0,-1
282.86683218525854,301,302.24999999999966,0,-1
270.75563236443884,278,302.24999999999966,0,-1
277.61981283652347,288,302.24999999999966,0,-1
265.51820265616607,237,302.24999999999966,0,-1
268.8912324445648,266,302.24999999999966,1,-1
280.24833194205746,275,302.24999999999966,0,-1
282.2440010552081,259,302.24999999999966,0,-1
284.189988102893,249,266.2499999999995,0,-1
299.50673312189576,344,258.74999999999943,1,-1
298.25534123814526,346,258.74999999999943,0,-1
313.7604814580191,321,346.49999999999994,0,-1
293.4633261577189,272,334.49999999999983,0,-1
302.4416060604076,322,334.49999999999983,0,-1
299.68673028939634,269,334.49999999999983,0,-1
289.61857796995264,297,305.24999999999966,0,-1
291.1204414391584,278,305.24999999999966,0,-1
285.55560141191484,295,293.2499999999996,0,-1
282.28840583744096,138,293.2499999999996,1,-1
269.5604840070143,281,293.2499999999996,0,-1
251.90805790843007,251,293.2499999999996,0,-1
249.6995249109119,251,293.2499999999996,0,-1
238.48325448360043,155,250.49999999999932,1,-1
229.40685582826373,219,250.49999999999932,0,-1
224.2223303459077,226,240.7499999999993,0,-1
229.05430481096943,257,240.7499999999993,0,-1
219.1027285800402,180,240.7499999999993,0,-1
208.0899131641046,219,240.7499999999993,0,-1
216.99370984294148,200,240.7499999999993,0,-1
219.93896467368083,266,240.7499999999993,1,-1
