distMean,outcome,pred,is_oddball
315.1210542861144,339.0,9.005046953409254,0.0
327.09141635650303,254.0,338.09463114433373,1.0
328.007522275366,343.0,314.00606105164775,0.0
332.4974058312573,308.0,317.791877650303,0.0
332.6727107785774,334.0,314.2428319501221,0.0
336.6636940264582,357.0,319.56141484701743,0.0
329.4408668508793,335.0,327.11606716003644,1.0
337.1622081966362,336.0,329.0202610348846,0.0
324.8664485686344,333.0,330.705742892845,0.0
327.0793005327546,310.0,331.447192519426,0.0
330.5264792505833,346.0,322.2099222133106,0.0
324.98738469909324,346.0,330.1869435776322,0.0
334.1907944989653,0.0,335.399538870154,0.0
348.98084090088685,13.0,339.10810616164264,0.0
352.20110594959743,322.0,353.6152176659528,0.0
344.4434559024998,324.0,334.5469511398656,0.0
325.7070316552146,325.0,329.9985464165981,0.0
314.15988486371714,80.0,328.2361732515993,1.0
313.0450085685842,306.0,357.9957042960984,0.0
328.5434616935048,326.0,355.1848992386777,0.0
335.6367301477941,333.0,334.49632537545085,0.0
333.9066495396366,180.0,328.1448583977335,1.0
313.28088103388035,320.0,331.4365683854764,0.0
317.5610130062055,303.0,336.26449346651964,0.0
315.03732102051185,332.0,311.2567344889936,0.0
313.03657924337915,318.0,315.77319986685313,0.0
311.1849701264626,340.0,315.10461387055943,0.0
319.824361451486,348.0,322.3091308505464,0.0
325.3299945649278,57.0,331.1540719597343,1.0
336.1187575404245,339.0,359.805361118042,0.0
325.9366430747115,306.0,355.11665973310056,0.0
325.91000669747245,303.0,332.374033507397,0.0
318.3863308089999,309.0,315.50618396463597,0.0
313.3652630671264,296.0,310.29155271614655,1.0
319.5889694450412,320.0,305.7569518300193,0.0
316.48532477763183,329.0,308.39368183138225,0.0
331.4864347224727,329.0,316.185066387919,0.0
327.7922878375041,346.0,321.6402696631313,0.0
336.66086324471496,331.0,330.25244532908476,0.0
345.94885658736905,350.0,331.1091763738633,0.0
341.015587135907,294.0,336.31604822686336,1.0
340.36621975683465,329.0,324.7157799914977,0.0
353.993863312557,359.0,319.55480151475376,0.0
348.7849659878409,356.0,328.0258924024527,0.0
357.3025628177062,328.0,332.01436745728273,0.0
349.11224542220697,353.0,330.9830061194168,0.0
346.8779167707966,5.0,335.3395216704552,0.0
344.4768589930547,224.0,349.25283378850264,1.0
354.5616377149755,358.0,326.1306599478546,0.0
343.2287307304666,2.0,333.8643801662092,0.0
350.06212251891446,347.0,350.8495103511445,0.0
357.4471062059617,19.0,337.47428370982243,0.0
7.841303737353144,104.0,358.3271492581294,1.0
3.6815900220885567,7.0,7.0453320204714345,0.0
1.043140610337673,351.0,32.32867178767262,0.0
343.9039065748035,12.0,352.7471246390665,0.0
349.3428855450826,313.0,18.5684300183396,0.0
358.3881405373693,355.0,333.2386332483867,0.0
356.77427836793606,334.0,335.8156930663196,0.0
357.42860248154386,357.0,332.8972972380129,0.0
329.7995814696551,7.0,335.5804636299704,0.0
330.278053972091,327.0,353.45847488582785,0.0
303.61697797502035,324.0,334.86850268922376,0.0
286.07809158667897,267.0,330.57602434892846,1.0
274.6912691909683,236.0,328.6242338025572,0.0
280.73844547665846,315.0,286.5794376350829,0.0
285.95988509587045,296.0,303.2604394946497,0.0
286.13483526936346,283.0,302.1352370397567,0.0
293.2601154892435,284.0,293.20332316903466,0.0
301.52090301059314,307.0,288.0836670401051,0.0
298.69210564205844,290.0,300.20551762553237,0.0
301.0075222995532,318.0,300.9030234157811,0.0
304.12306213003075,322.0,304.23464248576227,0.0
299.6102594360398,290.0,311.2514953215693,0.0
276.8850044537527,251.0,308.02969048209235,0.0
260.6804176639388,256.0,289.49857908500485,0.0
255.86710965143808,248.0,284.41798148099707,0.0
258.63150780605395,37.0,269.295735857752,1.0
262.1294074923195,243.0,349.2512353769358,0.0
263.32938721399967,282.0,259.42992374816714,0.0
266.1462509314738,278.0,269.503880526549,0.0
259.23845678342263,66.0,271.1915317279483,1.0
255.8868004505077,263.0,317.25363490049267,0.0
264.8772169267033,253.0,295.90380531366543,0.0
252.18733110832304,202.0,259.771682524861,0.0
248.4653622993808,237.0,230.90049058159568,0.0
248.35718762461929,274.0,232.57542012866065,1.0
240.7095644410481,226.0,247.82066706813868,0.0
243.16431030983784,258.0,228.15875383682638,0.0
231.63572345781165,222.0,236.715318594584,0.0
228.2425397386991,218.0,229.59075939237334,0.0
218.0346765356533,229.0,223.07480453546447,0.0
223.54686584850933,226.0,223.11244211352792,0.0
219.2994754205166,205.0,223.24014447872486,0.0
212.7109095329415,220.0,207.96135478562974,0.0
208.7152937948076,235.0,210.8207091843455,0.0
208.52077027672232,201.0,222.29008863711675,0.0
208.2597976738252,202.0,200.29931547420355,0.0
199.9194109791345,205.0,195.61552189332937,0.0
200.91013735543748,37.0,196.51683879418556,1.0
207.7305919480122,222.0,99.91740101732168,0.0
213.9719760647704,274.0,222.22353366725565,0.0
214.25623397317943,192.0,241.90421143739897,0.0
212.0269118419752,212.0,198.45212097488286,0.0
204.8577448668217,224.0,191.15625383788105,0.0
194.54190709912248,198.0,212.95300032385188,0.0
196.14847641461583,218.0,193.48115433415597,0.0
195.84126971150107,179.0,196.42514316191043,0.0
197.6416745374381,200.0,183.44452144671735,0.0
200.4242755666777,320.0,190.4196738495281,1.0
192.82672292772747,167.0,224.64181390683487,0.0
191.57896119666577,187.0,178.8901340537543,0.0
190.75181093154768,184.0,185.3816830707492,0.0
188.0307809423643,188.0,185.62300029915937,0.0
189.2765078900452,192.0,188.16995661103465,0.0
200.66936145526697,189.0,189.20617458318023,0.0
203.8011025276498,181.0,189.03013067793123,0.0
215.7543348773397,205.0,183.41575817277902,0.0
221.32250494495872,327.0,192.86894034352758,1.0
206.1971927028452,208.0,228.65406944577126,0.0
121.19338578733664,113.0,205.20344042011249,0.0
113.53227257901156,117.0,141.09645286531364,0.0
128.70947101641897,10.0,118.5863727849656,1.0
127.75139110391557,128.0,89.60716390733977,0.0
124.93770242282596,133.0,114.40921626086946,0.0
122.6695609382538,110.0,119.00108692465464,0.0
117.70499415276475,118.0,112.96856347728304,0.0
117.5560904167824,136.0,113.31022024250248,0.0
133.45022389831246,125.0,120.89283181572061,0.0
116.07161354551197,110.0,121.66486418454582,0.0
116.93688205030512,85.0,114.35855567876979,0.0
126.07270387815934,124.0,101.06594748229968,0.0
