distMean,outcome,pred,is_oddball,rule
94.49990751145025,69,0.0,0,-1
82.81589468074203,57,38.24999999999999,0,-1
78.57991224920205,39,19.5,1,-1
74.07986326508669,81,0.7499999999999959,0,-1
86.3670346115421,87,45.749999999999964,0,-1
99.82548596655803,58,2.999999999999996,0,-1
85.06139836131486,43,29.25000000000001,1,-1
104.4067327318206,74,60.74999999999995,0,-1
109.54739236294704,127,60.74999999999995,0,-1
102.68371167799752,115,95.25000000000014,0,-1
110.77971292372052,124,78.00000000000004,0,-1
119.85236790102068,141,102.75000000000018,0,-1
116.1240476623256,121,74.25000000000001,0,-1
112.34722131664977,164,74.25000000000001,1,-1
133.55267637415065,128,120.75000000000028,0,-1
157.7296387561485,163,139.50000000000037,0,-1
170.49401607771148,148,188.25000000000065,0,-1
152.48250617982598,151,115.50000000000024,0,-1
161.70960831270568,205,122.25000000000028,0,-1
162.90030978500414,179,261.7500000000011,0,-1
144.8399468912846,160,127.50000000000033,1,-1
134.74750556796062,134,191.25000000000068,0,-1
149.56492756347558,146,160.50000000000048,0,-1
169.6995330984104,135,178.5000000000006,0,-1
174.66695761768372,173,156.00000000000048,0,-1
165.52322232827882,145,184.50000000000065,0,-1
177.16982050279617,175,184.50000000000065,0,-1
175.42869169631211,172,161.2500000000005,0,-1
169.03973359415843,193,195.00000000000068,1,-1
185.643610175136,200,171.00000000000057,0,-1
189.1337293582408,167,145.50000000000043,0,-1
179.715779141067,210,188.25000000000065,0,-1
171.75494954005725,141,228.75000000000088,0,-1
178.2004746468669,168,156.75000000000048,0,-1
178.54243719079545,330,183.00000000000065,1,-1
178.0994431114373,204,183.00000000000065,0,-1
184.2783149267981,219,220.5000000000008,0,-1
189.42744439893497,182,200.2500000000007,0,-1
184.7754839024633,173,162.0000000000005,0,-1
186.48778779220723,194,189.75000000000065,0,-1
184.9545277584092,175,213.0000000000008,0,-1
174.63171676300004,119,213.0000000000008,1,-1
176.4106780637003,168,147.00000000000043,0,-1
178.16814521797676,194,190.50000000000065,0,-1
194.0501896534433,177,206.2500000000008,0,-1
197.1682030348443,214,153.00000000000043,0,-1
200.57462649714628,229,250.500000000001,0,-1
218.03743199675165,79,213.7500000000008,1,-1
226.4394950189072,182,185.25000000000065,0,-1
220.2565554144305,220,166.50000000000054,0,-1
202.8422292553502,206,198.0000000000007,0,-1
224.67860444098108,196,184.50000000000065,1,-1
223.87459451430144,210,212.2500000000008,0,-1
245.5948939262209,222,199.5000000000007,0,-1
227.4295866732656,239,239.2500000000009,0,-1
227.6249948430812,223,227.25000000000088,0,-1
222.99613538161657,243,213.7500000000008,0,-1
215.4804086588749,232,232.5000000000009,0,-1
206.64751717920265,206,213.0000000000008,0,-1
196.16344198872773,194,189.75000000000065,0,-1
65.93067880923518,59,0.0,0,-1
78.64844904549547,333,83.25000000000007,1,-1
80.22446811440238,39,34.5,0,-1
92.9765559704475,53,34.5,0,-1
86.69401474871,94,72.00000000000001,0,-1
82.06998179553173,47,117.00000000000026,0,-1
89.5711406730496,121,75.75000000000001,0,-1
108.20972520346687,91,44.99999999999996,0,-1
79.20009195132943,115,17.999999999999982,0,-1
88.57203523742591,89,99.75000000000016,0,-1
75.84227638932337,72,75.75000000000003,0,-1
81.68489526038118,68,89.25000000000011,0,-1
89.24509473470023,65,50.24999999999995,0,-1
76.58451654087509,104,81.00000000000006,0,-1
85.92975848707236,90,58.499999999999936,0,-1
94.707082534287,259,112.50000000000024,1,-1
105.52287788152566,105,143.2500000000004,0,-1
105.17340680755692,111,76.50000000000003,0,-1
110.91377892827371,82,90.7500000000001,0,-1
