distMean,outcome,pred,is_oddball,rule
253.6450938481541,240,22.500000000000007,0,-1
244.409903954257,256,271.4999999999995,0,-1
225.5186692158392,250,252.74999999999932,0,-1
236.53190331460263,253,245.2499999999993,0,-1
244.59812579117624,249,252.74999999999932,1,-1
256.8396068469358,276,252.74999999999932,0,-1
274.6978147454138,303,257.99999999999943,0,-1
263.24978143101816,247,266.9999999999995,0,-1
254.4127567639771,241,255.7499999999994,0,-1
259.47427370213427,255,248.99999999999932,1,-1
275.0053595256176,309,255.7499999999994,0,-1
287.0748377207495,282,255.7499999999994,0,-1
283.9490056874869,275,265.49999999999943,0,-1
277.1902181323481,23,272.9999999999995,1,-1
279.07317844743073,254,260.99999999999943,0,-1
294.4058333788154,294,252.74999999999932,0,-1
296.9745035438009,327,260.99999999999943,0,-1
287.9436948214835,99,275.99999999999955,1,-1
297.64480077053344,294,248.24999999999932,0,-1
320.5562882900597,317,277.49999999999955,0,-1
295.69980128250586,302,295.4999999999996,0,-1
279.6495087283501,65,305.9999999999997,1,-1
281.81077122042683,285,317.9999999999998,0,-1
278.8433945986038,280,295.4999999999996,0,-1
286.4394342244203,303,285.7499999999996,0,-1
296.36152940043735,294,299.24999999999966,0,-1
312.9919123734584,296,295.4999999999996,0,-1
308.6671958127493,16,295.4999999999996,1,-1
318.4025061600384,327,295.4999999999996,0,-1
321.0691142000752,346,317.2499999999998,0,-1
318.5052519553,294,341.9999999999999,0,-1
327.2085239224881,324,313.4999999999997,0,-1
334.27677603509574,192,329.24999999999983,1,-1
317.7500407600239,325,329.24999999999983,0,-1
316.264001064486,314,323.2499999999998,0,-1
310.22869698252475,297,331.49999999999983,0,-1
289.82982429424004,291,308.9999999999997,0,-1
298.7535632336618,291,292.4999999999996,0,-1
324.1511249183301,324,292.4999999999996,0,-1
331.9678051144649,343,305.9999999999997,0,-1
317.5103549486237,311,323.2499999999998,0,-1
307.9705727313629,203,311.9999999999997,1,-1
305.02144315349005,314,301.49999999999966,0,-1
320.5197465331957,317,322.4999999999998,0,-1
324.4709870477175,326,308.9999999999997,0,-1
323.8484694905667,167,329.99999999999983,1,-1
320.7417337665271,310,317.9999999999998,0,-1
339.3728512459671,337,310.4999999999997,0,-1
341.72340501987605,322,328.49999999999983,0,-1
338.76131740737844,356,305.24999999999966,0,-1
334.720918162521,34,321.7499999999998,1,-1
343.24714578242055,309,341.2499999999999,0,-1
333.9059639837971,355,317.2499999999998,0,-1
322.1424419761037,309,331.49999999999983,0,-1
296.79038593958813,312,299.99999999999966,0,-1
293.3876406401764,288,319.4999999999998,0,-1
299.52974320988346,316,296.24999999999966,0,-1
296.5343679856409,311,313.4999999999997,1,-1
291.25741144951155,312,302.24999999999966,0,-1
293.7823245202157,264,323.9999999999998,0,-1
132.2414700025891,132,354.74999999999994,0,-1
123.45891268236257,111,131.25000000000034,0,-1
128.77406784549473,143,106.5000000000002,0,-1
109.91413191193048,320,136.50000000000037,1,-1
104.02257806795616,115,121.50000000000028,0,-1
93.01694428424663,102,136.50000000000037,0,-1
91.96354128767436,92,101.25000000000016,0,-1
115.3677322149267,93,117.00000000000026,0,-1
124.59333409066622,157,95.25000000000011,0,-1
132.17804014022084,153,129.7500000000003,0,-1
140.15274804415876,312,142.5000000000004,1,-1
140.3632335648058,132,124.5000000000003,0,-1
128.71828597702745,169,144.7500000000004,0,-1
131.85688406328617,145,129.7500000000003,0,-1
142.06746907397311,141,145.50000000000043,0,-1
148.12411653346075,70,122.25000000000028,1,-1
149.4331026669949,132,108.7500000000002,0,-1
149.0035247659316,119,135.75000000000037,0,-1
136.05668909472553,146,120.75000000000028,0,-1
130.85523971537071,181,145.50000000000043,1,-1
130.89524714815704,128,131.25000000000034,0,-1
132.030752212616,127,109.5000000000002,0,-1
129.95908573819676,132,138.75000000000037,0,-1
127.14844147548624,50,113.25000000000024,1,-1
133.1182355321556,135,134.25000000000034,0,-1
115.365717390912,138,117.75000000000026,0,-1
111.20436183375551,120,153.00000000000043,0,-1
112.28520837415746,204,112.50000000000024,1,-1
99.6237743603162,120,133.50000000000034,0,-1
103.60419210879869,121,105.75000000000018,0,-1
96.35156535077093,127,134.25000000000034,0,-1
121.1463056573329,138,158.25000000000048,0,-1
132.7622857329042,127,120.75000000000028,0,-1
130.7991097522376,140,107.2500000000002,0,-1
139.55135379739437,162,147.00000000000043,0,-1
135.06789742767597,123,134.25000000000034,0,-1
133.20009398447905,124,119.25000000000028,0,-1
148.3945473971836,150,141.7500000000004,0,-1
163.818640554744,237,163.5000000000005,1,-1
164.09092933444686,163,124.5000000000003,0,-1
172.32443673027635,180,144.7500000000004,0,-1
183.14617833434184,156,132.00000000000034,0,-1
191.5378246081464,14,144.7500000000004,1,-1
206.8746503347388,207,122.25000000000028,0,-1
208.2487385227797,190,154.50000000000043,0,-1
192.50940521509844,207,138.00000000000037,0,-1
181.7068738616496,285,212.2500000000008,1,-1
170.98838324869578,165,239.2500000000009,0,-1
161.59910093462554,137,200.2500000000007,0,-1
146.35235703530122,174,141.7500000000004,0,-1
137.0693805098628,118,158.25000000000048,0,-1
125.1941338878219,123,122.25000000000028,0,-1
127.5777467630666,120,101.25000000000016,0,-1
120.14322048245282,125,130.50000000000034,0,-1
130.49383963273664,131,157.50000000000048,0,-1
136.50144419894758,136,114.75000000000024,0,-1
155.30797370625135,160,144.0000000000004,0,-1
148.3083658160196,155,129.0000000000003,0,-1
159.26584749331352,201,158.25000000000048,0,-1
182.18911512556457,192,128.2500000000003,0,-1
293.7604185980123,89,0.0,1,-1
285.860517506636,288,59.249999999999936,0,-1
298.8422535391586,306,31.500000000000007,0,-1
282.2002061412784,268,324.7499999999998,0,-1
265.5469519807845,270,299.24999999999966,0,-1
266.9279034518323,15,292.4999999999996,1,-1
268.44636460032814,289,317.9999999999998,0,-1
260.6154331658513,284,300.74999999999966,0,-1
275.3783140214592,280,322.4999999999998,0,-1
264.3789581286041,267,296.99999999999966,0,-1
269.35983208551045,256,311.2499999999997,0,-1
273.1170110971814,277,262.49999999999943,0,-1
281.89061101380355,250,293.9999999999996,1,-1
262.3638467295288,258,232.4999999999993,0,-1
256.609790783627,232,256.49999999999943,0,-1
260.06192880646665,247,225.74999999999923,0,-1
235.68324573030048,248,240.7499999999993,0,-1
223.4207856372965,56,240.7499999999993,1,-1
218.9958973317176,210,209.99999999999915,0,-1
239.9592073769369,240,236.2499999999993,0,-1
240.1045920276892,231,217.4999999999992,0,-1
249.5752342554277,213,243.7499999999993,0,-1
249.7274572086328,282,226.49999999999923,0,-1
243.8094674493767,257,245.2499999999993,0,-1
239.7533312638621,273,221.9999999999992,1,-1
249.35271198900685,255,251.24999999999932,0,-1
262.824917277324,252,214.4999999999992,0,-1
252.88974806662503,275,248.99999999999932,0,-1
263.01036029445663,250,287.2499999999996,0,-1
283.8824340914188,310,248.24999999999932,0,-1
278.18397801832737,256,279.74999999999955,0,-1
281.95057982059706,272,260.99999999999943,0,-1
287.20434740662506,326,275.99999999999955,0,-1
293.3419132256413,303,297.74999999999966,0,-1
291.10696318983366,302,284.24999999999955,0,-1
296.5044894830635,206,320.2499999999998,1,-1
289.0139743944345,312,242.2499999999993,0,-1
299.49769586023865,281,292.4999999999996,0,-1
310.31487952786404,290,266.9999999999995,0,-1
310.7437746768107,327,296.24999999999966,0,-1
305.2385523441304,327,296.24999999999966,0,-1
291.41908493212065,300,321.7499999999998,0,-1
288.1090673617292,279,303.74999999999966,0,-1
287.21786734336405,301,256.49999999999943,0,-1
295.3507794723994,267,290.9999999999996,0,-1
300.8214866214058,314,314.9999999999997,0,-1
310.10522060974733,293,293.2499999999996,0,-1
303.97636996233206,330,352.49999999999994,1,-1
304.4197269984212,334,316.4999999999998,0,-1
327.59252232180614,335,349.49999999999994,0,-1
325.69361405826845,348,310.4999999999997,0,-1
337.3428561216117,344,340.4999999999999,0,-1
326.18280769734633,326,308.9999999999997,0,-1
316.5204840011778,332,342.7499999999999,0,-1
324.6858758716476,322,333.74999999999983,0,-1
328.3519506673037,291,302.99999999999966,1,-1
335.0214106468952,313,272.2499999999995,0,-1
345.577706287782,357,354.74999999999994,0,-1
348.84436727546245,350,354.74999999999994,0,-1
348.7977030739192,344,332.24999999999983,0,-1
307.857019140881,248,0.0,1,-1
302.533234648706,312,243.7499999999993,0,-1
310.6884282778507,322,283.49999999999955,0,-1
321.3456050449172,314,342.7499999999999,0,-1
309.4966821549229,289,329.24999999999983,0,-1
310.9214661260555,226,299.99999999999966,1,-1
315.650431118725,293,243.7499999999993,0,-1
320.9746891699947,331,338.2499999999999,0,-1
327.8868475305192,351,289.4999999999996,0,-1
334.598317752301,342,328.49999999999983,0,-1
339.50267497636105,345,302.24999999999966,0,-1
347.57971537384844,356,359.25,0,-1
339.4095706735062,342,311.2499999999997,0,-1
355.2219619350549,326,331.49999999999983,0,-1
351.8915597865157,17,297.74999999999966,0,-1
352.9353074679,4,297.74999999999966,0,-1
347.74544134334144,357,329.99999999999983,0,-1
345.7888215898669,28,348.74999999999994,0,-1
343.1737448673942,313,329.99999999999983,0,-1
348.2310214853949,315,289.4999999999996,0,-1
338.89342339573545,306,331.49999999999983,0,-1
338.3100375496722,342,309.7499999999997,0,-1
341.77517555838705,167,1.5,1,-1
350.2088115891649,298,313.4999999999997,0,-1
343.9603204359786,347,278.99999999999955,0,-1
342.0772329325646,327,331.49999999999983,0,-1
333.147459322319,206,295.4999999999996,1,-1
351.86413446391185,335,326.24999999999983,0,-1
356.8009782315311,5,302.99999999999966,0,-1
330.7515248637551,322,347.99999999999994,0,-1
312.3997379256051,331,310.4999999999997,0,-1
305.46486446972705,278,347.99999999999994,0,-1
296.6271337869185,251,299.24999999999966,1,-1
314.4804533692386,322,322.4999999999998,0,-1
311.7458345134737,312,347.24999999999994,0,-1
296.01310629865145,305,293.9999999999996,0,-1
281.7704614808275,285,334.49999999999983,0,-1
285.9081089582402,301,299.24999999999966,1,-1
306.43355287118465,299,339.7499999999999,0,-1
302.8514210424299,321,292.4999999999996,0,-1
297.0497599554469,286,324.7499999999998,0,-1
306.8213952777253,292,292.4999999999996,0,-1
311.0111653649405,280,314.2499999999997,0,-1
321.31017890646353,326,248.99999999999932,0,-1
324.7273998606938,325,310.4999999999997,0,-1
326.4066100553031,106,338.2499999999999,1,-1
340.2450943461328,336,308.2499999999997,0,-1
338.01270253606447,334,332.99999999999983,0,-1
344.48032990514554,309,302.24999999999966,0,-1
1.2368000981902585,22,334.49999999999983,0,-1
353.4810424777993,15,297.74999999999966,0,-1
333.0005420366491,275,357.75,1,-1
326.26176833020406,310,326.99999999999983,0,-1
342.12953140158936,354,311.9999999999997,0,-1
335.7595758039523,341,340.4999999999999,0,-1
334.7368694234555,337,313.4999999999997,0,-1
339.41082590155884,341,331.49999999999983,0,-1
344.0416105158066,357,3.75,0,-1
343.59168568705235,350,308.9999999999997,0,-1
1.808988796640932,118,341.9999999999999,1,-1
