distMean_true,outcome_true,outcome_pre,is_oddball
266.0,263.0,130.35376,0.0
271.0,258.0,165.48145,0.0
272.0,280.0,170.86964,0.0
266.0,266.0,171.61841,0.0
269.0,271.0,171.72116,0.0
260.0,278.0,171.73528,0.0
267.0,281.0,171.73721,0.0
277.0,278.0,171.73749,0.0
273.0,267.0,171.73752,0.0
275.0,380.0,171.73753,1.0
278.0,280.0,171.73753,0.0
271.0,264.0,171.73753,0.0
279.0,301.0,171.73753,0.0
273.0,275.0,171.73753,0.0
282.0,304.0,171.73753,0.0
276.0,280.0,171.73753,0.0
269.0,261.0,171.73753,0.0
259.0,265.0,171.73753,0.0
268.0,405.0,171.73753,1.0
265.0,282.0,171.73753,0.0
272.0,273.0,171.73753,0.0
267.0,259.0,171.73753,0.0
275.0,286.0,171.73753,0.0
283.0,280.0,171.73753,0.0
290.0,305.0,171.73753,0.0
288.0,392.0,171.73753,1.0
287.0,291.0,171.73753,0.0
280.0,288.0,171.73753,0.0
274.0,288.0,171.73753,0.0
279.0,282.0,171.73753,0.0
279.0,289.0,171.73753,0.0
281.0,277.0,171.73753,0.0
286.0,284.0,171.73753,0.0
283.0,279.0,171.73753,0.0
283.0,290.0,171.73753,0.0
286.0,278.0,171.73753,0.0
277.0,272.0,171.73753,0.0
287.0,296.0,171.73753,0.0
289.0,293.0,171.73753,0.0
280.0,291.0,171.73753,0.0
286.0,417.0,171.73753,1.0
296.0,286.0,171.73753,0.0
286.0,273.0,171.73753,0.0
289.0,285.0,171.73753,0.0
289.0,285.0,171.73753,0.0
295.0,294.0,171.73753,0.0
297.0,294.0,171.73753,0.0
295.0,441.0,171.73753,1.0
287.0,286.0,171.73753,0.0
283.0,284.0,171.73753,0.0
282.0,268.0,171.73753,0.0
278.0,273.0,171.73753,0.0
280.0,278.0,171.73753,0.0
277.0,273.0,171.73753,0.0
270.0,276.0,171.73753,0.0
270.0,257.0,171.73753,0.0
277.0,267.0,171.73753,0.0
273.0,267.0,171.73753,0.0
266.0,257.0,171.73753,0.0
261.0,416.0,171.73753,1.0
263.0,256.0,171.73753,0.0
273.0,279.0,171.73753,0.0
274.0,261.0,171.73753,0.0
280.0,287.0,171.73753,0.0
284.0,285.0,171.73753,0.0
277.0,296.0,171.73753,0.0
267.0,274.0,171.73753,0.0
259.0,275.0,171.73753,0.0
254.0,394.0,171.73753,1.0
254.0,249.0,171.73753,0.0
256.0,261.0,171.73753,0.0
260.0,276.0,171.73753,0.0
263.0,274.0,171.73753,0.0
254.0,252.0,171.73753,0.0
264.0,258.0,171.73753,0.0
270.0,281.0,171.73753,0.0
268.0,256.0,171.73753,0.0
272.0,285.0,171.73753,0.0
272.0,396.0,171.73753,1.0
280.0,258.0,171.73753,0.0
280.0,274.0,171.73753,0.0
282.0,272.0,171.73753,0.0
276.0,280.0,171.73753,0.0
285.0,284.0,171.73753,0.0
285.0,294.0,171.73753,0.0
286.0,296.0,171.73753,0.0
289.0,289.0,171.73753,0.0
299.0,473.0,171.73753,1.0
303.0,299.0,171.73753,0.0
294.0,298.0,171.73753,0.0
298.0,297.0,171.73753,0.0
298.0,291.0,171.73753,0.0
305.0,318.0,171.73753,0.0
297.0,293.0,171.73753,0.0
293.0,300.0,171.73753,0.0
293.0,285.0,171.73753,0.0
283.0,292.0,171.73753,0.0
273.0,405.0,171.73753,1.0
263.0,269.0,171.73753,0.0
268.0,272.0,171.73753,0.0
273.0,268.0,171.73753,0.0
273.0,292.0,171.73753,0.0
273.0,395.0,171.73753,1.0
266.0,260.0,171.73753,0.0
266.0,270.0,171.73753,0.0
262.0,283.0,171.73753,0.0
259.0,263.0,171.73753,0.0
255.0,406.0,171.73753,1.0
264.0,269.0,171.73753,0.0
266.0,271.0,171.73753,0.0
257.0,261.0,171.73753,0.0
265.0,252.0,171.73753,0.0
258.0,249.0,171.73753,0.0
259.0,273.0,171.73753,0.0
260.0,410.0,171.73753,1.0
251.0,260.0,171.73753,0.0
242.0,253.0,171.73753,0.0
243.0,227.0,171.73753,0.0
251.0,245.0,171.73753,0.0
259.0,271.0,171.73753,0.0
251.0,234.0,171.73753,0.0
256.0,259.0,171.73753,0.0
249.0,243.0,171.73753,0.0
255.0,262.0,171.73753,0.0
256.0,243.0,171.73753,0.0
261.0,268.0,171.73753,0.0
255.0,256.0,171.73753,0.0
253.0,279.0,171.73753,0.0
263.0,249.0,171.73753,0.0
257.0,384.0,171.73753,1.0
259.0,258.0,171.73753,0.0
265.0,256.0,171.73753,0.0
269.0,284.0,171.73753,0.0
265.0,273.0,171.73753,0.0
255.0,256.0,171.73753,0.0
264.0,265.0,171.73753,0.0
262.0,261.0,171.73753,0.0
256.0,243.0,171.73753,0.0
247.0,247.0,171.73753,0.0
246.0,243.0,171.73753,0.0
252.0,247.0,171.73753,0.0
252.0,367.0,171.73753,1.0
252.0,258.0,171.73753,0.0
259.0,281.0,171.73753,0.0
255.0,249.0,171.73753,0.0
255.0,256.0,171.73753,0.0
254.0,246.0,171.73753,0.0
264.0,262.0,171.73753,0.0
273.0,260.0,171.73753,0.0
263.0,261.0,171.73753,0.0
264.0,257.0,171.73753,0.0
270.0,269.0,171.73753,0.0
262.0,259.0,171.73753,0.0
253.0,378.0,171.73753,1.0
250.0,246.0,171.73753,0.0
250.0,254.0,171.73753,0.0
249.0,252.0,171.73753,0.0
241.0,242.0,171.73753,0.0
241.0,246.0,171.73753,0.0
235.0,243.0,171.73753,0.0
243.0,238.0,171.73753,0.0
249.0,219.0,171.73753,0.0
242.0,253.0,171.73753,0.0
234.0,236.0,171.73753,0.0
236.0,249.0,171.73753,0.0
233.0,240.0,171.73753,0.0
235.0,247.0,171.73753,0.0
241.0,355.0,171.73753,1.0
249.0,239.0,171.73753,0.0
253.0,240.0,171.73753,0.0
262.0,262.0,171.73753,0.0
252.0,252.0,171.73753,0.0
249.0,243.0,171.73753,0.0
253.0,234.0,171.73753,0.0
255.0,280.0,171.73753,0.0
259.0,263.0,171.73753,0.0
269.0,283.0,171.73753,0.0
274.0,437.0,171.73753,1.0
272.0,279.0,171.73753,0.0
270.0,251.0,171.73753,0.0
271.0,276.0,171.73753,0.0
278.0,285.0,171.73753,0.0
275.0,285.0,171.73753,0.0
284.0,278.0,171.73753,0.0
293.0,422.0,171.73753,1.0
293.0,302.0,171.73753,0.0
283.0,270.0,171.73753,0.0
279.0,281.0,171.73753,0.0
273.0,273.0,171.73753,0.0
268.0,272.0,171.73753,0.0
273.0,271.0,171.73753,0.0
282.0,304.0,171.73753,0.0
284.0,281.0,171.73753,0.0
284.0,288.0,171.73753,0.0
275.0,272.0,171.73753,0.0
273.0,271.0,171.73753,0.0
266.0,263.0,171.73753,0.0
276.0,265.0,171.73753,0.0
269.0,245.0,171.73753,0.0
269.0,384.0,171.73753,1.0
274.0,274.0,171.73753,0.0
275.0,268.0,171.73753,0.0
275.0,266.0,171.73753,0.0
273.0,264.0,171.73753,0.0
274.0,424.0,171.73753,1.0
271.0,271.0,171.73753,0.0
278.0,273.0,171.73753,0.0
278.0,286.0,171.73753,0.0
270.0,282.0,171.73753,0.0
276.0,256.0,171.73753,0.0
284.0,280.0,171.73753,0.0
293.0,307.0,171.73753,0.0
293.0,296.0,171.73753,0.0
289.0,437.0,171.73753,1.0
293.0,292.0,171.73753,0.0
292.0,293.0,171.73753,0.0
288.0,294.0,171.73753,0.0
281.0,290.0,171.73753,0.0
284.0,279.0,171.73753,0.0
294.0,290.0,171.73753,0.0
303.0,304.0,171.73753,0.0
301.0,308.0,171.73753,0.0
295.0,281.0,171.73753,0.0
296.0,295.0,171.73753,0.0
294.0,288.0,171.73753,0.0
301.0,307.0,171.73753,0.0
297.0,404.0,171.73753,1.0
300.0,299.0,171.73753,0.0
310.0,301.0,171.73753,0.0
302.0,308.0,171.73753,0.0
297.0,299.0,171.73753,0.0
291.0,282.0,171.73753,0.0
295.0,287.0,171.73753,0.0
303.0,320.0,171.73753,0.0
313.0,320.0,171.73753,0.0
313.0,323.0,171.73753,0.0
310.0,316.0,171.73753,0.0
309.0,313.0,171.73753,0.0
307.0,296.0,171.73753,0.0
306.0,293.0,171.73753,0.0
