distMean_true,outcome_true,outcome_pre,is_oddball
255.0,235.0,130.35196,-1.0
255.0,240.0,165.48132,-1.0
255.0,237.0,170.86963,-1.0
255.0,246.0,171.61838,-1.0
255.0,261.0,171.72116,-1.0
255.0,243.0,171.73528,-1.0
255.0,268.0,171.73721,-1.0
255.0,265.0,171.73749,-1.0
255.0,240.0,171.73752,-1.0
191.0,213.0,171.73753,-1.0
191.0,186.0,171.73753,-1.0
191.0,185.0,171.73753,-1.0
191.0,196.0,171.73753,-1.0
191.0,194.0,171.73753,-1.0
191.0,185.0,171.73753,-1.0
191.0,198.0,171.73753,-1.0
191.0,192.0,171.73753,-1.0
191.0,193.0,171.73753,-1.0
191.0,190.0,171.73753,-1.0
191.0,190.0,171.73753,-1.0
191.0,208.0,171.73753,-1.0
191.0,191.0,171.73753,-1.0
80.0,73.0,171.73753,-1.0
80.0,80.0,171.73753,-1.0
80.0,74.0,171.73753,-1.0
80.0,86.0,171.73753,-1.0
80.0,81.0,171.73753,-1.0
80.0,89.0,171.73753,-1.0
80.0,81.0,171.73753,-1.0
80.0,69.0,171.73753,-1.0
80.0,91.0,171.73753,-1.0
80.0,77.0,171.73753,-1.0
192.0,178.0,171.73753,-1.0
192.0,194.0,171.73753,-1.0
192.0,195.0,171.73753,-1.0
192.0,181.0,171.73753,-1.0
192.0,178.0,171.73753,-1.0
192.0,188.0,171.73753,-1.0
192.0,209.0,171.73753,-1.0
192.0,186.0,171.73753,-1.0
192.0,174.0,171.73753,-1.0
192.0,191.0,171.73753,-1.0
114.0,123.0,171.73753,-1.0
114.0,102.0,171.73753,-1.0
114.0,110.0,171.73753,-1.0
114.0,107.0,171.73753,-1.0
114.0,115.0,171.73753,-1.0
114.0,128.0,171.73753,-1.0
114.0,104.0,171.73753,-1.0
114.0,113.0,171.73753,-1.0
114.0,121.0,171.73753,-1.0
114.0,138.0,171.73753,-1.0
114.0,108.0,171.73753,-1.0
114.0,101.0,171.73753,-1.0
114.0,103.0,171.73753,-1.0
114.0,114.0,171.73753,-1.0
151.0,158.0,171.73753,-1.0
151.0,133.0,171.73753,-1.0
151.0,168.0,171.73753,-1.0
151.0,164.0,171.73753,-1.0
151.0,174.0,171.73753,-1.0
151.0,143.0,171.73753,-1.0
151.0,126.0,171.73753,-1.0
151.0,142.0,171.73753,-1.0
276.0,287.0,171.73753,-1.0
276.0,249.0,171.73753,-1.0
276.0,291.0,171.73753,-1.0
276.0,268.0,171.73753,-1.0
276.0,276.0,171.73753,-1.0
276.0,253.0,171.73753,-1.0
276.0,261.0,171.73753,-1.0
276.0,290.0,171.73753,-1.0
32.0,37.0,171.73753,-1.0
32.0,34.0,171.73753,-1.0
32.0,25.0,171.73753,-1.0
32.0,28.0,171.73753,-1.0
32.0,25.0,171.73753,-1.0
32.0,49.0,171.73753,-1.0
32.0,28.0,171.73753,-1.0
289.0,290.0,171.73753,-1.0
289.0,268.0,171.73753,-1.0
289.0,312.0,171.73753,-1.0
289.0,275.0,171.73753,-1.0
289.0,287.0,171.73753,-1.0
289.0,294.0,171.73753,-1.0
289.0,290.0,171.73753,-1.0
289.0,305.0,171.73753,-1.0
289.0,285.0,171.73753,-1.0
289.0,303.0,171.73753,-1.0
289.0,295.0,171.73753,-1.0
289.0,294.0,171.73753,-1.0
128.0,139.0,171.73753,-1.0
128.0,133.0,171.73753,-1.0
128.0,106.0,171.73753,-1.0
128.0,148.0,171.73753,-1.0
128.0,141.0,171.73753,-1.0
128.0,139.0,171.73753,-1.0
128.0,134.0,171.73753,-1.0
128.0,126.0,171.73753,-1.0
128.0,131.0,171.73753,-1.0
128.0,132.0,171.73753,-1.0
271.0,271.0,171.73753,-1.0
271.0,268.0,171.73753,-1.0
271.0,272.0,171.73753,-1.0
271.0,258.0,171.73753,-1.0
271.0,268.0,171.73753,-1.0
271.0,265.0,171.73753,-1.0
271.0,269.0,171.73753,-1.0
271.0,280.0,171.73753,-1.0
271.0,238.0,171.73753,-1.0
271.0,274.0,171.73753,-1.0
141.0,142.0,171.73753,-1.0
141.0,146.0,171.73753,-1.0
141.0,153.0,171.73753,-1.0
141.0,135.0,171.73753,-1.0
141.0,148.0,171.73753,-1.0
141.0,150.0,171.73753,-1.0
141.0,149.0,171.73753,-1.0
141.0,142.0,171.73753,-1.0
172.0,173.0,171.73753,-1.0
172.0,168.0,171.73753,-1.0
172.0,177.0,171.73753,-1.0
172.0,169.0,171.73753,-1.0
172.0,186.0,171.73753,-1.0
172.0,174.0,171.73753,-1.0
172.0,181.0,171.73753,-1.0
172.0,176.0,171.73753,-1.0
172.0,168.0,171.73753,-1.0
172.0,186.0,171.73753,-1.0
172.0,162.0,171.73753,-1.0
172.0,167.0,171.73753,-1.0
172.0,176.0,171.73753,-1.0
347.0,349.0,171.73753,-1.0
347.0,342.0,171.73753,-1.0
347.0,345.0,171.73753,-1.0
347.0,355.0,171.73753,-1.0
347.0,322.0,171.73753,-1.0
347.0,335.0,171.73753,-1.0
347.0,346.0,171.73753,-1.0
347.0,358.0,171.73753,-1.0
347.0,335.0,171.73753,-1.0
347.0,342.0,171.73753,-1.0
127.0,133.0,171.73753,-1.0
127.0,137.0,171.73753,-1.0
127.0,113.0,171.73753,-1.0
127.0,118.0,171.73753,-1.0
127.0,120.0,171.73753,-1.0
54.0,32.0,171.73753,-1.0
54.0,52.0,171.73753,-1.0
54.0,45.0,171.73753,-1.0
54.0,39.0,171.73753,-1.0
54.0,53.0,171.73753,-1.0
54.0,61.0,171.73753,-1.0
54.0,34.0,171.73753,-1.0
54.0,62.0,171.73753,-1.0
54.0,51.0,171.73753,-1.0
54.0,35.0,171.73753,-1.0
54.0,53.0,171.73753,-1.0
54.0,56.0,171.73753,-1.0
54.0,50.0,171.73753,-1.0
258.0,261.0,171.73753,-1.0
258.0,258.0,171.73753,-1.0
258.0,243.0,171.73753,-1.0
258.0,253.0,171.73753,-1.0
258.0,255.0,171.73753,-1.0
258.0,257.0,171.73753,-1.0
258.0,259.0,171.73753,-1.0
258.0,237.0,171.73753,-1.0
258.0,271.0,171.73753,-1.0
258.0,259.0,171.73753,-1.0
258.0,243.0,171.73753,-1.0
258.0,256.0,171.73753,-1.0
258.0,257.0,171.73753,-1.0
258.0,257.0,171.73753,-1.0
258.0,262.0,171.73753,-1.0
82.0,88.0,171.73753,-1.0
82.0,91.0,171.73753,-1.0
82.0,80.0,171.73753,-1.0
82.0,65.0,171.73753,-1.0
82.0,86.0,171.73753,-1.0
82.0,95.0,171.73753,-1.0
322.0,329.0,171.73753,-1.0
322.0,332.0,171.73753,-1.0
322.0,300.0,171.73753,-1.0
322.0,317.0,171.73753,-1.0
322.0,316.0,171.73753,-1.0
322.0,311.0,171.73753,-1.0
322.0,315.0,171.73753,-1.0
322.0,321.0,171.73753,-1.0
322.0,337.0,171.73753,-1.0
322.0,344.0,171.73753,-1.0
322.0,308.0,171.73753,-1.0
322.0,326.0,171.73753,-1.0
322.0,336.0,171.73753,-1.0
322.0,328.0,171.73753,-1.0
322.0,311.0,171.73753,-1.0
81.0,83.0,171.73753,-1.0
81.0,71.0,171.73753,-1.0
81.0,86.0,171.73753,-1.0
81.0,87.0,171.73753,-1.0
81.0,67.0,171.73753,-1.0
81.0,77.0,171.73753,-1.0
81.0,74.0,171.73753,-1.0
81.0,80.0,171.73753,-1.0
81.0,78.0,171.73753,-1.0
81.0,81.0,171.73753,-1.0
81.0,77.0,171.73753,-1.0
81.0,84.0,171.73753,-1.0
81.0,91.0,171.73753,-1.0
242.0,233.0,171.73753,-1.0
242.0,239.0,171.73753,-1.0
242.0,237.0,171.73753,-1.0
242.0,258.0,171.73753,-1.0
242.0,244.0,171.73753,-1.0
242.0,226.0,171.73753,-1.0
242.0,239.0,171.73753,-1.0
242.0,247.0,171.73753,-1.0
242.0,249.0,171.73753,-1.0
242.0,241.0,171.73753,-1.0
242.0,240.0,171.73753,-1.0
242.0,256.0,171.73753,-1.0
242.0,232.0,171.73753,-1.0
242.0,247.0,171.73753,-1.0
242.0,247.0,171.73753,-1.0
127.0,130.0,171.73753,-1.0
127.0,122.0,171.73753,-1.0
127.0,136.0,171.73753,-1.0
127.0,140.0,171.73753,-1.0
127.0,122.0,171.73753,-1.0
127.0,128.0,171.73753,-1.0
127.0,135.0,171.73753,-1.0
127.0,138.0,171.73753,-1.0
127.0,136.0,171.73753,-1.0
127.0,122.0,171.73753,-1.0
127.0,132.0,171.73753,-1.0
127.0,126.0,171.73753,-1.0
201.0,184.0,171.73753,-1.0
201.0,203.0,171.73753,-1.0
201.0,203.0,171.73753,-1.0
201.0,194.0,171.73753,-1.0
