distMean_true,outcome_true,outcome_pre,is_oddball
258.0,243.0,-100.62841623997363,-1.0
258.0,256.0,-109.09302159218572,-1.0
258.0,257.0,-104.94351646681737,-1.0
258.0,257.0,-105.71172865024839,-1.0
258.0,262.0,-105.55224099243536,-1.0
82.0,88.0,-101.59523090124613,-1.0
82.0,91.0,81.01385269001334,-1.0
82.0,80.0,91.95709228816281,-1.0
82.0,65.0,89.33322373119582,-1.0
82.0,86.0,81.37594518008758,-1.0
82.0,95.0,83.26905187646639,-1.0
322.0,329.0,87.36638963914305,-1.0
322.0,332.0,-39.16056393702644,-1.0
322.0,300.0,-31.36260177204929,-1.0
322.0,317.0,-39.492088726835824,-1.0
322.0,316.0,-40.774702444846255,-1.0
322.0,311.0,-41.346352061572304,-1.0
322.0,315.0,-44.102022591366364,-1.0
322.0,321.0,-44.257075135314,-1.0
322.0,337.0,-42.56671223745129,-1.0
322.0,344.0,-33.98525209822658,-1.0
322.0,308.0,-26.424078491034532,-1.0
322.0,326.0,-47.3404406378405,-1.0
322.0,336.0,-38.21964814716664,-1.0
322.0,328.0,-31.451992729306447,-1.0
322.0,311.0,-35.39568041534116,-1.0
81.0,83.0,-47.0439383801626,-1.0
81.0,71.0,82.8904366792222,-1.0
81.0,86.0,79.42884709723312,-1.0
81.0,87.0,83.30641624912322,-1.0
81.0,67.0,86.22719303935447,-1.0
81.0,77.0,79.59029370033414,-1.0
81.0,74.0,80.54382767801033,-1.0
81.0,80.0,78.65919559089146,-1.0
81.0,78.0,80.47736460435743,-1.0
81.0,81.0,80.02976980013645,-1.0
81.0,77.0,81.53606479935071,-1.0
81.0,84.0,80.15393021283785,-1.0
81.0,91.0,83.28959936233682,-1.0
242.0,233.0,87.89038608201422,-1.0
242.0,239.0,-131.07509884265633,-1.0
242.0,237.0,-127.26616185964687,-1.0
242.0,258.0,-123.89460793758526,-1.0
242.0,244.0,-117.16556701953486,-1.0
242.0,226.0,-117.60449894435678,-1.0
242.0,239.0,-123.98707361611586,-1.0
242.0,247.0,-121.14271078829529,-1.0
242.0,249.0,-118.73304936082758,-1.0
242.0,241.0,-116.96468639922135,-1.0
242.0,240.0,-120.21784506502138,-1.0
242.0,256.0,-122.3972338533315,-1.0
242.0,232.0,-114.44177511395308,-1.0
242.0,247.0,-128.6996562261864,-1.0
242.0,247.0,-121.6541911112185,-1.0
127.0,130.0,-122.25762776612953,-1.0
127.0,122.0,118.8133395981706,-1.0
127.0,136.0,122.07452679081867,-1.0
127.0,140.0,127.55885740351643,-1.0
127.0,122.0,133.7759534577332,-1.0
127.0,128.0,132.56280554251018,-1.0
127.0,135.0,134.25372120836093,-1.0
127.0,138.0,137.39835532473984,-1.0
127.0,136.0,140.21122583993744,-1.0
127.0,122.0,141.28707455645508,-1.0
127.0,132.0,136.81460874620564,-1.0
127.0,126.0,140.2334971068793,-1.0
201.0,184.0,138.11812742064453,-1.0
201.0,203.0,175.41659485208632,-1.0
201.0,203.0,-162.0883573862949,-1.0
201.0,194.0,-159.75167442412575,-1.0
