distMean,outcome,pred,is_oddball,rule
15.750518918248533,342,0.0,0,-1
1.029661264249853,17,342.7499999999999,0,-1
1.1621787311970593,2,356.24999999999994,0,-1
7.130422850653417,60,356.24999999999994,1,-1
342.9031911906923,317,356.24999999999994,0,-1
350.49302938918703,357,331.49999999999983,0,-1
6.884777441954412,28,343.4999999999999,0,-1
3.0513742484017143,339,23.250000000000007,0,-1
0.4989736559993503,337,23.250000000000007,0,-1
12.246506701762314,94,23.250000000000007,1,-1
3.655889404515591,12,23.250000000000007,0,-1
359.133714723429,23,54.749999999999936,0,-1
345.61668767269515,354,42.74999999999997,0,-1
339.4851746028828,23,355.49999999999994,1,-1
349.656821499996,16,10.499999999999998,0,-1
13.402074790310335,4,10.499999999999998,0,-1
18.168059954289163,21,6.0,0,-1
16.310100551658223,250,14.999999999999996,1,-1
5.114523205002172,17,14.999999999999996,0,-1
355.6056581221704,320,14.999999999999996,0,-1
11.586252671622644,12,335.24999999999983,0,-1
16.23658352904863,34,350.99999999999994,0,-1
8.734748535345318,360,350.99999999999994,0,-1
10.23973144913279,16,356.24999999999994,0,-1
6.049640680011152,46,0.0,0,-1
15.280112931590452,2,19.5,0,-1
23.48443653042085,350,19.5,0,-1
13.336942255599638,327,6.0,0,-1
24.89495011835396,95,342.7499999999999,1,-1
19.23508262890036,12,342.7499999999999,0,-1
13.202847856873376,6,342.7499999999999,0,-1
8.305600201151037,22,342.7499999999999,0,-1
7.052774466148321,11,11.999999999999998,0,-1
22.97669443757374,42,11.999999999999998,0,-1
14.594383943296492,27,21.750000000000004,0,-1
356.8763900357669,333,21.750000000000004,0,-1
354.86216066039344,329,8.25,0,-1
350.1017087326278,326,344.2499999999999,0,-1
341.26353864799705,337,338.2499999999999,0,-1
329.3129824267526,325,338.2499999999999,0,-1
337.7687271651136,8,332.24999999999983,0,-1
327.20256567201017,249,0.0,1,-1
317.64698681925046,324,0.0,0,-1
316.0132353787277,357,344.2499999999999,0,-1
322.99041354337953,290,347.24999999999994,0,-1
330.25959296614485,316,302.99999999999966,0,-1
339.29783590011783,348,302.99999999999966,0,-1
356.5499814104128,331,336.7499999999999,0,-1
355.6058165364303,17,323.2499999999998,0,-1
7.860158691240457,4,2.25,0,-1
1.9725411557149075,344,2.25,0,-1
358.62733929575035,354,2.25,0,-1
357.4404462783548,319,2.25,0,-1
9.409992922415825,345,329.99999999999983,0,-1
353.98987717690545,326,340.4999999999999,0,-1
353.5510101973465,355,334.49999999999983,0,-1
353.9174040117765,10,342.7499999999999,0,-1
343.9545141054302,356,351.74999999999994,0,-1
346.7487984092559,348,351.74999999999994,1,-1
5.925978744755355,358,351.74999999999994,0,-1
99.86253586541842,97,0.0,0,-1
98.178116061695,131,94.50000000000014,0,-1
97.90286221762784,96,116.25000000000024,0,-1
82.9149821453832,71,108.0000000000002,0,-1
80.16177910869136,170,80.25000000000004,1,-1
83.69896664889113,106,80.25000000000004,0,-1
88.48393324056273,89,84.00000000000007,0,-1
104.96010456978392,124,84.00000000000007,0,-1
136.57578074032048,264,109.5000000000002,1,-1
120.03733909382063,104,109.5000000000002,0,-1
97.16688653020464,102,109.5000000000002,0,-1
86.60621601875404,105,109.5000000000002,0,-1
91.77953573664044,82,109.5000000000002,0,-1
84.13695406004209,82,95.25000000000011,0,-1
82.245459060691,105,95.25000000000011,0,-1
88.15659511906424,111,95.25000000000011,0,-1
96.00016440397798,315,98.25000000000014,1,-1
105.13941203713038,141,98.25000000000014,0,-1
101.36466240147368,124,122.25000000000028,0,-1
96.69445893173952,80,122.25000000000028,0,-1
92.2215203458286,82,90.7500000000001,0,-1
81.5637207217347,80,90.7500000000001,0,-1
79.75420821509233,64,90.7500000000001,0,-1
64.62164079425531,77,75.00000000000001,1,-1
66.59728379757458,79,75.00000000000001,0,-1
69.82497686940268,65,75.00000000000001,0,-1
69.09678469857441,94,75.00000000000001,0,-1
55.29216735802299,46,87.75000000000009,0,-1
48.44471677023395,69,60.749999999999936,0,-1
50.44558768530263,63,60.749999999999936,0,-1
51.0594476529358,61,60.749999999999936,0,-1
62.01994151482586,30,60.749999999999936,0,-1
60.775886428163815,52,38.24999999999997,0,-1
60.73480567447129,57,43.49999999999996,0,-1
49.109499062759454,68,50.249999999999936,0,-1
45.934609837180886,80,53.99999999999993,0,-1
58.1586017086034,68,79.50000000000004,0,-1
73.97539283551049,66,79.50000000000004,0,-1
76.34749167895399,72,66.74999999999997,0,-1
59.56502208893001,116,66.74999999999997,1,-1
58.43001884173647,53,66.74999999999997,0,-1
65.08860623733773,78,57.74999999999992,0,-1
74.86059848019954,56,70.49999999999999,0,-1
88.06834309955343,74,64.49999999999996,0,-1
96.05371056254818,117,64.49999999999996,1,-1
79.6337473911659,85,64.49999999999996,0,-1
74.90692543912877,86,77.25000000000003,0,-1
76.58154064423047,111,77.25000000000003,0,-1
73.75998568785846,76,101.25000000000016,0,-1
87.9689860675791,93,91.50000000000011,0,-1
71.01851102577763,84,91.50000000000011,0,-1
78.96424835239067,89,91.50000000000011,0,-1
96.0474406030991,114,91.50000000000011,0,-1
74.35837820407792,64,106.5000000000002,0,-1
