distMean,outcome,pred,is_oddball
82.0,92.0,67.81330729105765,-1.0
82.0,97.0,87.67971371856807,-1.0
82.0,85.0,89.96909481669931,-1.0
82.0,56.0,89.54038079589087,-1.0
82.0,96.0,66.84487857737128,-1.0
82.0,112.0,76.14265938473272,-1.0
82.0,83.0,94.18981397442417,-1.0
82.0,81.0,94.61605733569672,-1.0
82.0,108.0,86.89027712460187,-1.0
82.0,107.0,91.8201385574811,-1.0
152.0,154.0,99.94975605589588,-1.0
152.0,151.0,145.69518764449236,-1.0
152.0,180.0,151.11327269852006,-1.0
152.0,148.0,178.8325207821131,-1.0
152.0,170.0,162.5158331929629,-1.0
152.0,141.0,169.45148752313045,-1.0
152.0,167.0,156.45822468676866,-1.0
152.0,151.0,167.39625921147302,-1.0
152.0,150.0,161.5801319460758,-1.0
17.0,34.0,156.50911420437825,-1.0
17.0,13.0,40.3174495230561,-1.0
17.0,16.0,18.049134474758052,-1.0
17.0,27.0,13.483984591540608,-1.0
17.0,13.0,20.117606742526117,-1.0
17.0,26.0,12.715815093262146,-1.0
17.0,33.0,20.123461219831068,-1.0
17.0,29.0,24.26332383701628,-1.0
17.0,5.0,25.953000375272413,-1.0
275.0,292.0,13.886002632457556,-1.0
275.0,231.0,294.2386239905557,-1.0
275.0,274.0,242.00687218471296,-1.0
275.0,276.0,263.1445161812785,-1.0
275.0,280.0,271.20761815229696,-1.0
226.0,235.0,277.34900909719465,-1.0
226.0,221.0,239.62061545331377,-1.0
226.0,214.0,222.53437199768362,-1.0
226.0,163.0,215.0565642666838,-1.0
62.0,49.0,159.4454381261592,-1.0
62.0,72.0,54.210224843167026,-1.0
62.0,52.0,63.09837207356307,-1.0
62.0,45.0,56.38958315146974,-1.0
62.0,81.0,50.9235418253803,-1.0
62.0,39.0,66.6113220217995,-1.0
298.0,304.0,48.880932935986706,-1.0
298.0,298.0,307.6083388782286,-1.0
298.0,271.0,302.16204264335147,-1.0
298.0,299.0,284.8383135743107,-1.0
298.0,297.0,291.5081455583649,-1.0
298.0,279.0,296.5803290254579,-1.0
298.0,262.0,288.9537629201063,-1.0
298.0,310.0,278.88044174912466,-1.0
353.0,329.0,301.75481033685514,-1.0
353.0,341.0,315.5486805556783,-1.0
353.0,17.0,329.2219467016223,-1.0
353.0,342.0,13.525778000230785,-1.0
161.0,188.0,347.43709844754386,-1.0
161.0,179.0,185.5781279324074,-1.0
161.0,168.0,179.77722144359424,-1.0
161.0,150.0,174.55425596818253,-1.0
161.0,135.0,166.85821548263712,-1.0
18.0,38.0,148.14636692553293,-1.0
18.0,359.0,42.376949314126676,-1.0
18.0,2.0,14.024583499672534,-1.0
18.0,1.0,7.697574269751862,-1.0
18.0,38.0,2.440210640230793,-1.0
18.0,6.0,24.231505278637297,-1.0
18.0,7.0,12.165729878924965,-1.0
18.0,39.0,12.02926179894204,-1.0
18.0,35.0,30.086764097533568,-1.0
18.0,35.0,31.611726079115133,-1.0
132.0,154.0,29.906566492474955,-1.0
132.0,104.0,151.25590417620725,-1.0
132.0,138.0,111.62929101552166,-1.0
132.0,118.0,133.67794919384212,-1.0
132.0,122.0,124.28457563607999,-1.0
132.0,126.0,125.97270243550689,-1.0
80.0,66.0,130.72639946743593,-1.0
80.0,79.0,80.92637581785543,-1.0
80.0,86.0,76.23530296931105,-1.0
80.0,69.0,79.51134771756908,-1.0
354.0,37.0,76.59519286099842,-1.0
354.0,340.0,47.01874521754854,-1.0
354.0,336.0,345.15698847512374,-1.0
354.0,16.0,337.17462335682853,-1.0
37.0,51.0,16.51128928377373,-1.0
37.0,75.0,37.74497227157623,-1.0
37.0,38.0,60.15666155784447,-1.0
37.0,12.0,42.108011176943535,-1.0
37.0,32.0,21.168914336861693,-1.0
37.0,57.0,26.922946998524893,-1.0
37.0,57.0,41.47839145214673,-1.0
37.0,37.0,51.269695180431626,-1.0
277.0,260.0,39.66534801082232,-1.0
277.0,273.0,262.75194600890825,-1.0
277.0,296.0,268.05096749722117,-1.0
277.0,311.0,284.18424188741466,-1.0
277.0,247.0,300.473299078725,-1.0
277.0,279.0,266.0268438439775,-1.0
50.0,36.0,271.51373242300315,-1.0
50.0,33.0,36.916949669075755,-1.0
50.0,71.0,32.136635399645684,-1.0
50.0,67.0,59.846868222950214,-1.0
50.0,53.0,65.0910839748099,-1.0
50.0,74.0,58.03885079788364,-1.0
50.0,31.0,65.41237301194879,-1.0
50.0,51.0,41.87670368447513,-1.0
94.0,99.0,44.45669055928066,-1.0
94.0,65.0,79.69011710660314,-1.0
94.0,85.0,70.35254171784463,-1.0
94.0,62.0,73.64424990381659,-1.0
94.0,90.0,68.94881001215639,-1.0
322.0,299.0,72.91203199406084,-1.0
322.0,345.0,304.85959941348017,-1.0
322.0,332.0,324.11550129141546,-1.0
322.0,318.0,327.7884738017394,-1.0
167.0,181.0,317.9548187599275,-1.0
167.0,190.0,185.52631186430068,-1.0
167.0,168.0,184.96572319625895,-1.0
167.0,158.0,173.03177358744085,-1.0
85.0,66.0,166.2352343503055,-1.0
94.0,118.0,67.56859906648864,-1.0
94.0,84.0,93.68240560071699,-1.0
94.0,72.0,93.10009704872104,-1.0
94.0,128.0,81.8898478412577,-1.0
94.0,107.0,112.00997482153484,-1.0
57.0,65.0,107.96587392879138,-1.0
57.0,43.0,80.28493899652592,-1.0
57.0,70.0,52.72929137928911,-1.0
57.0,79.0,62.01897822460744,-1.0
57.0,49.0,73.04198173961395,-1.0
57.0,32.0,57.51042693399399,-1.0
201.0,209.0,44.22811774644427,-1.0
201.0,165.0,208.77282758555899,-1.0
201.0,202.0,159.7448137925421,-1.0
201.0,203.0,184.06233549153995,-1.0
201.0,226.0,193.6996372198868,-1.0
270.0,278.0,210.18511491707397,-1.0
270.0,279.0,260.6922556432136,-1.0
270.0,314.0,271.9027083443189,-1.0
270.0,249.0,298.39316170912326,-1.0
270.0,246.0,270.90510241562043,-1.0
270.0,268.0,251.64332574563173,-1.0
301.0,280.0,260.77415909661784,-1.0
301.0,298.0,270.69613206652537,-1.0
301.0,299.0,286.3524613783483,-1.0
301.0,301.0,296.0650353583571,-1.0
301.0,276.0,298.532409760124,-1.0
301.0,292.0,288.25428077300523,-1.0
301.0,293.0,288.27453088154016,-1.0
301.0,318.0,289.9697660209762,-1.0
301.0,317.0,302.81829199968115,-1.0
301.0,318.0,311.3645614208979,-1.0
301.0,284.0,313.2440066074436,-1.0
301.0,288.0,293.8100873007847,-1.0
301.0,317.0,286.59033451770006,-1.0
301.0,294.0,301.57279242362205,-1.0
232.0,259.0,300.5721080704466,-1.0
232.0,228.0,286.4154040992578,-1.0
232.0,247.0,241.54419580694196,-1.0
232.0,239.0,245.61573174071918,-1.0
63.0,62.0,243.37278016129852,-1.0
63.0,73.0,65.61372433169923,-1.0
63.0,71.0,66.08457951247348,-1.0
63.0,53.0,70.59803348713267,-1.0
248.0,271.0,59.814729146069816,-1.0
248.0,239.0,267.0351960595274,-1.0
248.0,258.0,244.18204518001284,-1.0
248.0,247.0,249.13150665890726,-1.0
248.0,251.0,248.0887290197643,-1.0
248.0,258.0,247.62318568207354,-1.0
248.0,233.0,253.15467198865352,-1.0
248.0,239.0,243.63675085461628,-1.0
248.0,238.0,240.1908899664215,-1.0
248.0,233.0,238.40792752158376,-1.0
248.0,243.0,233.16888190640697,-1.0
248.0,261.0,238.38453029263212,-1.0
248.0,231.0,250.63922195665629,-1.0
248.0,259.0,240.75051326872529,-1.0
248.0,250.0,249.3442436315291,-1.0
248.0,278.0,249.79754562968168,-1.0
327.0,351.0,265.92271316284337,-1.0
327.0,296.0,330.1441940384475,-1.0
327.0,340.0,305.23023128364395,-1.0
327.0,341.0,320.4914768223213,-1.0
327.0,357.0,332.633165115846,-1.0
327.0,316.0,350.86414055233234,-1.0
327.0,325.0,326.03109695423876,-1.0
327.0,318.0,321.1879678416151,-1.0
130.0,160.0,318.20720521226133,-1.0
130.0,126.0,164.02983549955957,-1.0
130.0,143.0,139.14466474487165,-1.0
130.0,113.0,148.93583020878313,-1.0
130.0,105.0,122.19164901226878,-1.0
130.0,105.0,109.35086640603046,-1.0
295.0,314.0,105.80446746770903,-1.0
295.0,315.0,316.15088443246987,-1.0
295.0,312.0,312.6220228885907,-1.0
295.0,279.0,310.6160495315814,-1.0
295.0,274.0,292.4434603734108,-1.0
295.0,315.0,281.16565097825696,-1.0
295.0,294.0,300.1790344780351,-1.0
295.0,297.0,300.3388237322853,-1.0
295.0,293.0,295.0416229499313,-1.0
295.0,307.0,292.65211038564934,-1.0
136.0,134.0,297.4237919755555,-1.0
136.0,129.0,137.96773466799397,-1.0
136.0,151.0,137.44517059449507,-1.0
136.0,167.0,150.9802158432281,-1.0
136.0,146.0,163.981291939056,-1.0
279.0,276.0,157.78366322737673,-1.0
279.0,288.0,280.5770213261603,-1.0
279.0,289.0,285.4239460968503,-1.0
279.0,291.0,287.00740163850367,-1.0
279.0,236.0,288.16984733950574,-1.0
16.0,13.0,243.08855763591515,-1.0
16.0,36.0,21.645716169623984,-1.0
16.0,22.0,28.727689428431653,-1.0
16.0,353.0,23.004852262861945,-1.0
217.0,238.0,356.36776236684705,-1.0
217.0,224.0,247.56758008152246,-1.0
217.0,230.0,232.24054161380832,-1.0
217.0,227.0,233.04391323153658,-1.0
217.0,155.0,227.15766670577992,-1.0
217.0,206.0,151.5743438110835,-1.0
217.0,194.0,194.77360865053672,-1.0
217.0,186.0,193.62428569999625,-1.0
217.0,182.0,188.4060195394105,-1.0
217.0,214.0,182.35508192058572,-1.0
217.0,246.0,205.06824017667284,-1.0
217.0,192.0,243.20791123424152,-1.0
217.0,223.0,202.58188980714903,-1.0
217.0,224.0,220.16268347131432,-1.0
217.0,221.0,222.95933021412796,-1.0
217.0,230.0,219.99238510673567,-1.0
217.0,202.0,223.00396042853026,-1.0
217.0,203.0,212.67945229702184,-1.0
217.0,207.0,204.72078377405043,-1.0
217.0,205.0,202.38783707552807,-1.0
217.0,228.0,201.27001369974107,-1.0
262.0,266.0,208.31249411480852,-1.0
